id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set,sample_weight
train_00623,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00623.jpg,1,train,1,0.06150631979107857,0,0.9384936802089214,0.0,0.0005784015671461,142,36,False,False,False,1.0
train_00215,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00215.jpg,0,train,3,0.5570163130760193,1,0.5570163130760193,0.0,1.7366935032981908e-05,367,73,False,False,False,1.0
train_00457,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00457.jpg,0,train,2,0.16176611185073853,0,0.16176611185073853,0.0,0.0006879746191129,651,112,False,False,False,1.0
train_01313,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01313.jpg,1,train,3,0.5110748410224915,1,0.48892515897750854,0.0,0.0004257635458343,402,82,False,False,False,1.0
train_00491,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00491.jpg,0,train,3,0.10486135631799698,0,0.10486135631799698,0.0,0.0400261679355984,717,184,False,False,False,1.0
train_00220,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00220.jpg,0,train,4,0.1048600971698761,0,0.1048600971698761,0.0,3.643752608721904e-07,718,146,False,False,False,1.0
train_00269,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00269.jpg,0,train,1,0.9832874536514282,1,0.9832874536514282,0.0,0.0409720150630681,86,22,False,False,False,1.0
train_00035,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00035.jpg,0,train,3,0.03522772714495659,0,0.03522772714495659,0.0,2.3566558470859114e-06,864,224,False,False,False,1.0
train_01316,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01316.jpg,1,train,0,0.04860088974237442,0,0.9513991102576256,0.0,0.0006660193006702,131,45,False,False,False,1.0
train_00879,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00879.jpg,1,train,0,0.02441202849149704,0,0.975587971508503,0.0,0.004610659027002,101,35,False,False,False,1.0
train_00566,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00566.jpg,1,train,0,0.051395174115896225,0,0.9486048258841038,0.0,0.0002140874572025,132,46,False,False,False,1.0
train_00726,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00726.jpg,0,train,1,0.05202338472008705,0,0.05202338472008705,0.0,0.0,816,155,False,False,False,1.0
train_01322,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01322.jpg,0,train,1,0.0009674789616838098,0,0.0009674789616838098,0.0,4.817897223326679e-05,1209,248,False,False,False,1.0
train_01350,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01350.jpg,1,train,3,0.943719208240509,1,0.05628079175949097,0.0,0.0160970885869315,806,209,False,False,False,1.0
train_00376,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00376.jpg,0,train,4,0.0024818587116897106,0,0.0024818587116897106,0.0,0.0449697274318794,1149,256,False,False,False,1.0
train_00837,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00837.jpg,1,train,4,0.19839711487293243,0,0.8016028851270676,0.0,0.0024679961798713,254,44,False,False,False,1.0
train_00731,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00731.jpg,0,train,2,1.128203052758181e-06,0,1.128203052758181e-06,1.0,1.2143792392503655e-06,1352,271,False,False,False,0.5
train_00949,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00949.jpg,1,train,0,0.9970272183418274,1,0.0029727816581726074,0.0,0.0164026528742117,1139,185,False,False,False,1.0
train_00233,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00233.jpg,0,train,3,0.07691521942615509,0,0.07691521942615509,0.0,0.0013332174578536,765,198,False,False,False,1.0
train_00768,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00768.jpg,0,train,2,0.0014728977112099528,0,0.0014728977112099528,0.0,0.0434821854208482,1182,212,False,False,False,1.0
train_00240,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00240.jpg,0,train,4,0.9423848986625671,1,0.9423848986625671,0.0,0.0001164942791935,136,17,False,True,False,1.0
train_01279,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01279.jpg,0,train,1,0.33140042424201965,0,0.33140042424201965,0.0,3.58777221615158e-06,507,107,False,False,False,1.0
train_00511,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00511.jpg,0,train,3,0.17337815463542938,0,0.17337815463542938,0.0,1.897097574157108e-05,635,152,False,False,False,1.0
train_01355,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01355.jpg,0,train,4,0.4491101801395416,0,0.4491101801395416,0.5625,5.6516109843610016e-05,429,80,False,False,False,0.71875
train_01160,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01160.jpg,0,train,0,1.7231917581739253e-07,0,1.7231917581739253e-07,0.0,0.0006252477468598,1362,270,False,False,False,1.0
train_01333,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01333.jpg,0,train,4,0.007031144108623266,0,0.007031144108623266,0.0,0.0002686138573917,1066,235,False,False,False,1.0
train_00016,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00016.jpg,0,train,2,0.07623738795518875,0,0.07623738795518875,0.0,9.329438992130544e-05,767,129,False,False,False,1.0
train_00494,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00494.jpg,0,train,0,0.0026560830883681774,0,0.0026560830883681774,0.0,0.0400707029829859,1146,189,False,False,False,1.0
train_00116,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00116.jpg,0,train,4,0.11832047253847122,0,0.11832047253847122,0.0,2.345427430518741e-06,704,142,False,False,False,1.0
train_00791,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00791.jpg,1,train,2,0.9849204421043396,1,0.0150795578956604,0.0,0.007095708110772,978,166,False,False,False,1.0
train_00785,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00785.jpg,1,train,2,0.0970640629529953,0,0.9029359370470047,0.0,6.699235550571823e-05,171,42,False,False,False,1.0
train_01228,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01228.jpg,0,train,0,0.00043185107642784715,0,0.00043185107642784715,0.0,1.7331298670230584e-06,1252,215,False,False,False,1.0
train_01101,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01101.jpg,0,train,2,0.0001430424308637157,0,0.0001430424308637157,0.0,3.7299864334127406e-06,1293,248,False,False,False,1.0
train_00477,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00477.jpg,1,train,3,0.23170703649520874,0,0.7682929635047913,1.0,0.0003814680631991,271,39,False,False,False,0.5
train_00133,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00133.jpg,0,train,3,0.02332579344511032,0,0.02332579344511032,0.5625,0.0004956426546056,924,242,False,False,False,0.71875
train_01326,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01326.jpg,1,train,0,0.9408407807350159,1,0.05915921926498413,1.0,0.0018264958697337,804,137,False,False,False,0.5
train_00189,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00189.jpg,0,train,4,0.017798786982893944,0,0.017798786982893944,0.0,1.0449946457249671e-06,955,213,False,False,False,1.0
train_01268,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01268.jpg,1,train,2,0.6678057312965393,1,0.3321942687034607,0.0,5.641154882188065e-06,503,87,False,False,False,1.0
train_00832,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00832.jpg,0,train,0,0.2027452141046524,0,0.2027452141046524,0.0,0.0401266592818944,603,119,False,False,False,1.0
train_01170,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01170.jpg,0,train,3,0.16912834346294403,0,0.16912834346294403,0.0,0.0001062379849903,638,154,False,False,False,1.0
train_01185,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01185.jpg,0,train,1,0.8370602130889893,1,0.8370602130889893,0.5625,1.0029038631464954e-07,227,55,False,False,False,0.71875
train_00501,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00501.jpg,1,train,2,0.03644470497965813,0,0.9635552950203419,0.0,0.0019685288213985,110,27,False,False,False,1.0
train_01030,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01030.jpg,1,train,4,0.059879280626773834,0,0.9401207193732262,0.0,0.0009229953480857,140,18,False,True,False,1.0
train_01231,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01231.jpg,1,train,2,0.9989078044891357,1,0.0010921955108642578,0.0,0.0010598879224603,1204,221,False,False,False,1.0
train_00168,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00168.jpg,0,train,0,0.00483015226200223,0,0.00483015226200223,0.0,0.0003100779193237,1095,179,False,False,False,1.0
train_00745,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00745.jpg,0,train,1,0.8308477997779846,1,0.8308477997779846,0.0,0.0003257647663674,231,57,False,False,False,1.0
train_00437,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00437.jpg,0,train,0,0.2957676649093628,0,0.2957676649093628,0.0,0.0400001347643168,538,112,False,False,False,1.0
train_00841,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00841.jpg,0,train,3,0.536858320236206,1,0.536858320236206,0.0,2.48400382218438e-06,377,75,False,False,False,1.0
train_01215,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01215.jpg,1,train,0,0.9948209524154663,1,0.005179047584533691,1.0,0.0047393017670001,1089,177,False,False,False,0.5
train_00381,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00381.jpg,1,train,2,0.9958516359329224,1,0.004148364067077637,0.0,0.0017975103204768,1117,201,False,False,False,1.0
train_00735,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00735.jpg,0,train,2,0.005888823419809341,0,0.005888823419809341,0.0,0.0414645236311056,1079,193,False,False,False,1.0
train_00540,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00540.jpg,0,train,0,0.8797008991241455,1,0.8797008991241455,0.0,8.297192641138974e-05,195,58,False,False,False,1.0
train_00154,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00154.jpg,0,train,0,3.197845580871217e-05,0,3.197845580871217e-05,0.0,0.0912810688292947,1321,248,False,False,False,1.0
train_00563,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00563.jpg,1,train,3,0.2889971435070038,0,0.7110028564929962,0.0,0.008683267138575,296,49,False,False,False,1.0
train_01345,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01345.jpg,0,train,1,3.32550480379723e-05,0,3.32550480379723e-05,0.0,0.0064585316351642,1320,271,False,False,False,1.0
train_00397,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00397.jpg,1,train,1,0.5326529145240784,1,0.46734708547592163,0.0,1.3867234680442656e-05,414,90,False,False,False,1.0
train_00542,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00542.jpg,1,train,1,0.992232084274292,1,0.007767915725708008,0.0,0.0005023756187059,1054,201,False,False,False,1.0
train_00480,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00480.jpg,1,train,2,0.9927471280097961,1,0.007252871990203857,0.0,0.0404036152864704,1061,190,False,False,False,1.0
train_00239,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00239.jpg,0,train,4,0.015025852248072624,0,0.015025852248072624,0.0,6.581661758305133e-06,980,221,False,False,False,1.0
train_00221,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00221.jpg,0,train,4,0.07502003759145737,0,0.07502003759145737,0.0,3.166271421680897e-05,769,158,False,False,False,1.0
train_00890,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00890.jpg,0,train,3,0.003411379409953952,0,0.003411379409953952,0.0,0.0019870610427843,1135,269,False,False,False,1.0
train_00378,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00378.jpg,0,train,0,0.9405754804611206,1,0.9405754804611206,0.0,1.0418070362330273e-08,139,48,False,False,False,1.0
train_01292,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01292.jpg,0,train,4,0.04998603090643883,0,0.04998603090643883,0.0,2.087490803242772e-05,821,172,False,False,False,1.0
train_00551,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00551.jpg,0,train,4,0.0449824184179306,0,0.0449824184179306,0.5625,0.0006515940169247,837,179,False,False,False,0.71875
train_00962,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00962.jpg,0,train,1,0.04567664861679077,0,0.04567664861679077,0.0,0.0001802939442195,835,160,False,False,False,1.0
train_00815,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00815.jpg,1,train,3,0.37239959836006165,0,0.6276004016399384,0.0,0.0198251442178962,340,64,False,False,False,1.0
train_00945,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00945.jpg,0,train,4,0.02179812267422676,0,0.02179812267422676,0.0,0.0011794586328279,929,207,False,False,False,1.0
train_00953,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00953.jpg,0,train,1,0.04904761165380478,0,0.04904761165380478,0.5625,4.329923990272237e-05,825,158,False,False,False,0.71875
train_00412,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00412.jpg,0,train,1,0.0004946737317368388,0,0.0004946737317368388,0.0,6.230845750869931e-07,1244,258,False,False,False,1.0
train_00928,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00928.jpg,0,train,3,0.15668940544128418,0,0.15668940544128418,0.0,2.8670929466130792e-05,660,162,False,False,False,1.0
train_00076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00076.jpg,0,train,3,0.3818420469760895,0,0.3818420469760895,0.0,0.0108130640276567,466,103,False,False,False,1.0
train_00792,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00792.jpg,0,train,1,0.0020636622793972492,0,0.0020636622793972492,0.0,0.0408368556872887,1159,234,False,False,False,1.0
train_00447,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00447.jpg,0,train,3,0.26559457182884216,0,0.26559457182884216,1.0,0.000288678009176,556,128,False,False,False,0.5
train_00648,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00648.jpg,0,train,4,0.9017885327339172,1,0.9017885327339172,0.0,0.0008703303334831,174,25,False,False,False,1.0
train_01109,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01109.jpg,0,train,3,0.09976500272750854,0,0.09976500272750854,0.0,1.254570579784333e-05,727,188,False,False,False,1.0
train_01312,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01312.jpg,1,train,0,0.008034038357436657,0,0.9919659616425633,0.0,0.0011062112597053,73,27,False,False,False,1.0
train_00142,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00142.jpg,1,train,0,0.002042106818407774,0,0.9979578931815922,0.0,0.0183707310660645,38,18,False,True,False,1.0
train_00795,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00795.jpg,1,train,4,0.04746851325035095,0,0.952531486749649,0.0,0.326919991768745,128,15,False,True,False,1.0
train_00858,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00858.jpg,0,train,2,0.9191636443138123,1,0.9191636443138123,0.0,0.0001523430760761,158,40,False,False,False,1.0
train_00657,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00657.jpg,1,train,3,0.2184070348739624,0,0.7815929651260376,1.0,0.0004842141471243,268,38,False,False,False,0.5
train_00506,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00506.jpg,1,train,0,0.008398376405239105,0,0.9916016235947609,0.0,0.0736462443420734,74,28,False,False,False,1.0
train_00609,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00609.jpg,0,train,1,0.9881195425987244,1,0.9881195425987244,0.0,3.399581086669306e-06,79,20,False,True,False,1.0
train_00439,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00439.jpg,1,train,1,0.719456136226654,1,0.28054386377334595,0.5625,0.0003171484032662,552,114,False,False,False,0.71875
train_00663,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00663.jpg,0,train,1,0.9800456762313843,1,0.9800456762313843,0.0,0.0002242536724118,91,26,False,False,False,1.0
train_01343,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01343.jpg,1,train,4,0.33334481716156006,0,0.6666551828384399,1.0,0.1863256874875652,319,60,False,False,False,0.5
train_00700,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00700.jpg,1,train,4,0.9374750256538391,1,0.06252497434616089,0.0,0.0007882458171,796,166,False,False,False,1.0
train_00576,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00576.jpg,0,train,4,0.2331371009349823,0,0.2331371009349823,0.0,0.0130028491915308,581,111,False,False,False,1.0
train_00019,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00019.jpg,0,train,0,0.5448282361030579,1,0.5448282361030579,0.0,1.5227122356093975e-06,375,84,False,False,False,1.0
train_00935,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00935.jpg,0,train,0,0.002414304530248046,0,0.002414304530248046,0.0,9.534176096794545e-06,1150,190,False,False,False,1.0
train_00372,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00372.jpg,1,train,4,0.8343308568000793,1,0.16566914319992065,0.0,0.0086047581213847,644,128,False,False,False,1.0
train_00680,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00680.jpg,0,train,3,0.015221437439322472,0,0.015221437439322472,0.0,5.3485961807032753e-08,974,249,False,False,False,1.0
train_00821,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00821.jpg,1,train,4,0.8661534786224365,1,0.13384652137756348,1.0,0.0001206608088884,685,139,False,False,False,0.5
train_00474,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00474.jpg,1,train,1,0.6500478982925415,1,0.3499521017074585,0.0,0.0271804071954599,485,104,False,False,False,1.0
train_00721,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00721.jpg,0,train,1,0.0024047591723501682,0,0.0024047591723501682,0.0,0.0001109082770112,1151,231,False,False,False,1.0
train_00083,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00083.jpg,0,train,4,0.30813702940940857,0,0.30813702940940857,0.0,0.0725844042102919,527,102,False,False,False,1.0
train_00039,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00039.jpg,0,train,2,0.48146384954452515,0,0.48146384954452515,0.0,0.040196041373268,408,71,False,False,False,1.0
train_01278,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01278.jpg,1,train,4,0.9873515367507935,1,0.012648463249206543,0.0,0.0015954736068174,998,225,False,False,False,1.0
train_00933,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00933.jpg,0,train,1,0.011227035894989967,0,0.011227035894989967,0.0,0.0411479574408974,1013,190,False,False,False,1.0
train_00203,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00203.jpg,0,train,0,0.2505667209625244,0,0.2505667209625244,0.0,1.4247311824103054e-07,567,115,False,False,False,1.0
train_01088,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01088.jpg,0,train,1,0.009478761814534664,0,0.009478761814534664,1.0,0.1257810642564545,1037,196,False,False,False,0.5
train_00470,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00470.jpg,1,train,1,0.20942607522010803,0,0.790573924779892,0.0,0.0042044141041049,265,61,False,False,False,1.0
train_01246,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01246.jpg,0,train,3,0.025213779881596565,0,0.025213779881596565,0.0,5.4058576129114525e-06,912,238,False,False,False,1.0
train_01356,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01356.jpg,0,train,0,0.0037805153988301754,0,0.0037805153988301754,0.0,0.0001180156723441,1127,184,False,False,False,1.0
train_00695,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00695.jpg,0,train,0,0.00016499432967975736,0,0.00016499432967975736,0.0,8.448339585355784e-05,1289,232,False,False,False,1.0
train_00600,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00600.jpg,0,train,4,0.6233609914779663,1,0.6233609914779663,0.0,5.1055846182412696e-08,344,63,False,False,False,1.0
train_00222,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00222.jpg,0,train,4,0.059705086052417755,0,0.059705086052417755,0.0,2.789045261408773e-09,801,167,False,False,False,1.0
train_00277,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00277.jpg,0,train,4,0.010853166691958904,0,0.010853166691958904,0.0,0.0407131621839498,1020,228,False,False,False,1.0
train_00691,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00691.jpg,1,train,1,0.9924479722976685,1,0.007552027702331543,0.0,0.0009970630779268,1057,202,False,False,False,1.0
train_00730,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00730.jpg,0,train,0,0.0009352945489808917,0,0.0009352945489808917,0.0,0.1382670894813733,1211,201,False,False,False,1.0
train_00757,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00757.jpg,1,train,2,0.9254738688468933,1,0.07452613115310669,0.0,0.0022479137621338,771,130,False,False,False,1.0
train_01331,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01331.jpg,0,train,1,0.21720045804977417,0,0.21720045804977417,0.0,0.0082733828392052,595,120,False,False,False,1.0
train_00465,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00465.jpg,1,train,1,0.9992231130599976,1,0.0007768869400024414,1.0,0.0153108657632251,1221,251,False,False,False,0.5
train_00318,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00318.jpg,0,train,1,0.0005887647857889533,0,0.0005887647857889533,0.0625,5.268114699769086e-07,1241,256,False,False,False,0.96875
train_01000,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01000.jpg,1,train,4,0.06943076103925705,0,0.930569238960743,0.0,0.0047495212130239,149,19,False,True,False,1.0
train_00593,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00593.jpg,1,train,1,0.4815486967563629,0,0.5184513032436371,0.0,0.0308315404718138,388,85,False,False,False,1.0
train_00710,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00710.jpg,0,train,1,0.28792518377304077,0,0.28792518377304077,0.0,1.5631978658780314e-05,546,113,False,False,False,1.0
train_01192,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01192.jpg,1,train,2,0.14381806552410126,0,0.8561819344758987,0.0,0.0493525197495937,211,45,False,False,False,1.0
train_00697,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00697.jpg,0,train,4,0.09734772890806198,0,0.09734772890806198,0.0,3.594882057443118e-06,733,150,False,False,False,1.0
train_00089,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00089.jpg,1,train,1,0.7320590019226074,1,0.2679409980773926,0.0,0.0009582824303476,555,116,False,False,False,1.0
train_00664,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00664.jpg,0,train,4,0.030457347631454468,0,0.030457347631454468,1.0,0.0010470700128843,888,197,False,False,False,0.5
train_00467,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00467.jpg,1,train,0,0.10737516731023788,0,0.8926248326897621,0.0625,0.0019130237812258,188,57,False,False,False,0.96875
train_01056,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01056.jpg,0,train,3,0.02786000818014145,0,0.02786000818014145,1.0,0.0001791403105549,899,235,False,False,False,0.5
train_00811,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00811.jpg,1,train,1,0.1662255972623825,0,0.8337744027376175,1.0,0.0005101561209627,230,56,False,False,False,0.5
train_01058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01058.jpg,0,train,4,0.0009526190697215497,0,0.0009526190697215497,0.0,0.0010122190681716,1210,265,False,False,False,1.0
