id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set
train_01056,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01056.jpg,0,train,3,0.05426836013793945,0,0.05426836013793945,1.0,0.0001791403105549,749,213,False,False,False
train_00811,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00811.jpg,1,train,1,0.9806820154190063,1,0.019317984580993652,1.0,0.0005101561209627,891,166,False,False,False
train_01058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01058.jpg,0,train,4,0.33046427369117737,0,0.33046427369117737,0.0,0.0010122190681716,458,85,False,False,False
train_00759,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00759.jpg,0,train,1,2.7918511477764696e-05,0,2.7918511477764696e-05,0.0,0.1340095589759275,1303,263,False,False,False
train_00485,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00485.jpg,0,train,3,0.006790298502892256,0,0.006790298502892256,0.0,2.1433436882223323e-05,1002,263,False,False,False
train_00869,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00869.jpg,1,train,2,0.9999984502792358,1,1.5497207641601562e-06,0.0,0.0002064341052002,1346,267,False,False,False
train_01113,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01113.jpg,0,train,3,0.11239293217658997,0,0.11239293217658997,0.0,0.0,642,176,False,False,False
train_00283,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00283.jpg,0,train,2,0.0005738172912970185,0,0.0005738172912970185,0.25,8.693707104749349e-05,1210,216,False,False,False
train_00896,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00896.jpg,0,train,1,0.05037839338183403,0,0.05037839338183403,1.0,0.0402174457391007,760,148,False,False,False
train_00287,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00287.jpg,0,train,4,0.45667338371276855,0,0.45667338371276855,0.0,0.1006219146428787,389,72,False,False,False
train_00681,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00681.jpg,1,train,0,0.024339336901903152,0,0.9756606630980968,0.0,0.0006989762962874,108,34,False,False,False
train_00982,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00982.jpg,1,train,2,0.0013377794530242682,0,0.9986622205469757,0.0,0.0112087044058031,34,11,False,True,False
train_00588,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00588.jpg,0,train,0,0.00046562543138861656,0,0.00046562543138861656,0.0,0.0023565550670274,1220,219,False,False,False
train_00198,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00198.jpg,1,train,0,0.999314546585083,1,0.0006854534149169922,0.0,0.0033384293066893,1197,210,False,False,False
train_00616,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00616.jpg,0,train,0,0.003414198523387313,0,0.003414198523387313,0.0,0.061265274402405,1071,182,False,False,False
train_00419,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00419.jpg,0,train,2,0.00045155955012887716,0,0.00045155955012887716,1.0,0.0002773062354523,1224,222,False,False,False
train_01293,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01293.jpg,0,train,3,0.18384820222854614,0,0.18384820222854614,0.0,9.008826980347915e-05,560,146,False,False,False
train_00638,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00638.jpg,0,train,2,1.326043093285989e-05,0,1.326043093285989e-05,0.0,0.0002651201302519,1322,257,False,False,False
train_00353,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00353.jpg,1,train,2,0.0006887938361614943,0,0.9993112061638385,0.0,0.002969372513487,21,7,True,True,True
train_00017,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00017.jpg,0,train,2,0.992182195186615,1,0.992182195186615,0.0,0.0803997386993402,67,22,False,False,False
train_01195,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01195.jpg,0,train,1,0.9890201687812805,1,0.9890201687812805,0.0,9.97270394689434e-07,78,19,False,True,False
train_00690,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00690.jpg,1,train,3,0.6580954194068909,1,0.34190458059310913,0.0,0.000147900567161,453,108,False,False,False
train_01055,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01055.jpg,0,train,4,0.0024400048423558474,0,0.0024400048423558474,0.0,0.0010622322335621,1102,238,False,False,False
train_01026,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01026.jpg,0,train,2,5.479136962094344e-05,0,5.479136962094344e-05,0.0,0.0038545312444592,1291,249,False,False,False
train_00426,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00426.jpg,0,train,2,0.383877158164978,0,0.383877158164978,0.0,0.0012457633784153,432,76,False,False,False
train_00362,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00362.jpg,0,train,1,0.35183727741241455,0,0.35183727741241455,0.0,2.451660378867076e-06,445,98,False,False,False
train_01136,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01136.jpg,0,train,0,1.952129053961471e-07,0,1.952129053961471e-07,0.0,0.0189618382244053,1359,270,False,False,False
train_00739,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00739.jpg,1,train,3,0.337078332901001,0,0.662921667098999,0.0,0.0424915886911824,304,51,False,False,False
train_00268,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00268.jpg,1,train,0,0.9476497769355774,1,0.05235022306442261,0.0,0.0462931077010493,755,124,False,False,False
train_00005,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00005.jpg,0,train,1,0.07191898673772812,0,0.07191898673772812,0.0,8.449468475747675e-06,712,140,False,False,False
train_00047,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00047.jpg,0,train,1,0.0005194004625082016,0,0.0005194004625082016,0.0,7.66875563051883e-10,1215,244,False,False,False
train_00181,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00181.jpg,1,train,3,0.44684338569641113,0,0.5531566143035889,0.0,0.0018715142044872,351,68,False,False,False
train_00649,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00649.jpg,0,train,2,4.90125148644438e-06,0,4.90125148644438e-06,0.0,1.2209473370405075e-05,1332,262,False,False,False
train_00671,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00671.jpg,1,train,3,0.1859772652387619,0,0.8140227347612381,1.0,0.0028240647709238,235,28,False,False,False
train_00918,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00918.jpg,0,train,2,0.04830335080623627,0,0.04830335080623627,0.0,2.628026891335817e-05,765,114,False,False,False
train_00118,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00118.jpg,0,train,1,0.004075328819453716,0,0.004075328819453716,0.0,2.7685546577551534e-06,1054,213,False,False,False
train_00554,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00554.jpg,1,train,0,0.5960111021995544,1,0.40398889780044556,0.0,5.218254100905137e-05,416,85,False,False,False
train_00552,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00552.jpg,0,train,2,9.979115930036642e-06,0,9.979115930036642e-06,0.0,0.004753785105317,1327,260,False,False,False
train_00665,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00665.jpg,1,train,1,0.016263479366898537,0,0.9837365206331015,0.0,0.0281675069840347,91,22,False,False,False
train_00324,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00324.jpg,0,train,2,0.21269787847995758,0,0.21269787847995758,0.0,4.529474795234023e-10,541,88,False,False,False
train_00143,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00143.jpg,0,train,3,0.03836653009057045,0,0.03836653009057045,0.0,0.0003630580879627,809,228,False,False,False
train_00081,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00081.jpg,1,train,4,0.021243831142783165,0,0.9787561688572168,0.0,0.0048796898487427,102,15,False,True,False
train_00530,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00530.jpg,1,train,1,0.8659407496452332,1,0.13405925035476685,0.0,0.0005889439882372,609,121,False,False,False
train_00274,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00274.jpg,0,train,0,1.6772417438915e-05,0,1.6772417438915e-05,1.0,3.029051015481039e-07,1315,251,False,False,False
train_00531,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00531.jpg,1,train,3,0.6417487859725952,1,0.3582512140274048,0.0,0.001243730205892,441,103,False,False,False
train_00364,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00364.jpg,0,train,0,0.002226073294878006,0,0.002226073294878006,0.0,0.040016084712506,1109,190,False,False,False
train_00164,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00164.jpg,1,train,4,0.8993212580680847,1,0.10067874193191528,0.0,0.0008888191180494,663,134,False,False,False
train_00407,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00407.jpg,1,train,0,0.079053595662117,0,0.920946404337883,0.0,0.0049152381340526,172,47,False,False,False
train_00499,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00499.jpg,0,train,4,0.24983271956443787,0,0.24983271956443787,0.0,0.0466265408635822,512,101,False,False,False
train_00860,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00860.jpg,0,train,2,0.0033611261751502752,0,0.0033611261751502752,1.0,7.014641533132862e-05,1073,179,False,False,False
train_01105,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01105.jpg,1,train,4,0.6392242312431335,1,0.36077576875686646,0.0,0.001054657371347,440,78,False,False,False
train_01205,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01205.jpg,1,train,2,0.9953616261482239,1,0.004638373851776123,0.0,0.0018015648510333,1041,168,False,False,False
train_01282,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01282.jpg,0,train,3,0.0010612024925649166,0,0.0010612024925649166,0.0,0.0004416675600422,1171,272,False,False,False
train_00444,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00444.jpg,1,train,1,0.05642136186361313,0,0.9435786381363869,0.0,1.4831286161131772e-05,149,36,False,False,False
train_01022,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01022.jpg,0,train,1,0.9831656217575073,1,0.9831656217575073,0.0,0.000646804300626,92,23,False,False,False
train_00903,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00903.jpg,0,train,0,3.1123720418690937e-06,0,3.1123720418690937e-06,0.0,0.0001689226398274,1342,262,False,False,False
train_00451,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00451.jpg,1,train,2,0.9993894100189209,1,0.0006105899810791016,0.0,3.986251391329375e-05,1205,214,False,False,False
train_00311,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00311.jpg,1,train,3,0.6248927712440491,1,0.3751072287559509,0.0,0.0001081907893399,436,99,False,False,False
train_01236,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01236.jpg,1,train,2,0.9950711727142334,1,0.0049288272857666016,0.0,0.0008011939001949,1036,166,False,False,False
train_00007,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00007.jpg,0,train,1,1.7468390069552697e-05,0,1.7468390069552697e-05,0.0625,0.0029479756852911,1312,264,False,False,False
train_01327,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01327.jpg,1,train,2,0.08131340146064758,0,0.9186865985393524,0.0,0.0092879945863316,174,45,False,False,False
train_00096,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00096.jpg,1,train,4,0.6532148122787476,1,0.34678518772125244,0.0,0.062736272990572,450,82,False,False,False
train_00983,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00983.jpg,0,train,3,0.050295185297727585,0,0.050295185297727585,0.0,0.0406140954728904,761,216,False,False,False
train_00025,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00025.jpg,1,train,0,0.2527160942554474,0,0.7472839057445526,0.0,0.0020122321474436,263,62,False,False,False
train_00496,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00496.jpg,1,train,1,0.866614818572998,1,0.13338518142700195,0.0,0.0017597443206035,610,122,False,False,False
train_00539,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00539.jpg,0,train,2,0.9951583743095398,1,0.9951583743095398,0.0,7.6051640336137075e-06,58,20,False,True,False
train_00936,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00936.jpg,0,train,4,0.007581111043691635,0,0.007581111043691635,0.0,0.0424838621832401,990,211,False,False,False
train_00561,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00561.jpg,0,train,0,0.00038298589061014354,0,0.00038298589061014354,0.0,0.0085838489847968,1230,222,False,False,False
train_01315,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01315.jpg,1,train,0,0.0025725720915943384,0,0.9974274279084057,1.0,0.0598757327235404,48,18,False,True,False
train_00330,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00330.jpg,0,train,0,2.220887654402759e-05,0,2.220887654402759e-05,0.0,1.7243574581015698e-06,1309,249,False,False,False
train_00662,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00662.jpg,0,train,1,0.00937841646373272,0,0.00937841646373272,0.0,0.0405983878397736,966,186,False,False,False
train_01208,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01208.jpg,1,train,1,0.4901168644428253,0,0.5098831355571747,0.0,0.0082797349498264,369,82,False,False,False
train_00650,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00650.jpg,0,train,1,0.2662798762321472,0,0.2662798762321472,0.0,0.1080304072719801,492,106,False,False,False
train_01263,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01263.jpg,0,train,3,0.011000403203070164,0,0.011000403203070164,0.0,0.0424574678252285,944,255,False,False,False
train_01214,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01214.jpg,1,train,3,0.6793125867843628,1,0.3206874132156372,0.0,7.82603708694959e-05,462,113,False,False,False
train_00086,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00086.jpg,1,train,4,0.9631927013397217,1,0.03680729866027832,0.0,0.0249949784930139,817,169,False,False,False
train_00825,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00825.jpg,0,train,4,0.44262781739234924,0,0.44262781739234924,0.0,0.044564578340528,393,73,False,False,False
train_01093,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01093.jpg,1,train,4,0.612490177154541,1,0.387509822845459,0.0,0.0626058716820407,429,76,False,False,False
train_00453,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00453.jpg,1,train,3,0.2838066816329956,0,0.7161933183670044,0.0,0.0004307700144699,281,43,False,False,False
train_00122,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00122.jpg,0,train,2,0.0007638569222763181,0,0.0007638569222763181,0.0,0.0451625754541077,1189,211,False,False,False
train_00367,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00367.jpg,0,train,3,0.625080406665802,1,0.625080406665802,0.0,0.00043394161598,322,57,False,False,False
train_00824,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00824.jpg,0,train,3,0.08066355437040329,0,0.08066355437040329,0.0,0.0014815550979172,694,195,False,False,False
train_00185,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00185.jpg,0,train,2,1.1709792033798294e-06,0,1.1709792033798294e-06,0.0,0.0012030733473292,1351,270,False,False,False
train_00794,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00794.jpg,1,train,0,0.007900277152657509,0,0.9920997228473425,0.0,0.0029267680587054,69,25,False,False,False
train_00252,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00252.jpg,0,train,2,0.09243633598089218,0,0.09243633598089218,0.0,0.0817950616291133,678,105,False,False,False
train_00432,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00432.jpg,1,train,0,0.5770792961120605,1,0.42292070388793945,0.0,0.0028817788542085,402,83,False,False,False
train_00819,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00819.jpg,0,train,3,0.5932003855705261,1,0.5932003855705261,0.0,0.0001007103415285,340,63,False,False,False
train_00146,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00146.jpg,0,train,1,0.06552023440599442,0,0.06552023440599442,0.0,0.0040983310765088,731,143,False,False,False
train_00141,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00141.jpg,0,train,2,0.04061952978372574,0,0.04061952978372574,0.0,3.841950673203983e-05,797,124,False,False,False
train_00956,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00956.jpg,0,train,4,0.029755868017673492,0,0.029755868017673492,1.0,0.040028406465619,844,175,False,False,False
train_01118,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01118.jpg,1,train,4,0.014881805516779423,0,0.9851181944832206,1.0,0.9345260682678898,85,10,True,True,True
train_01218,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01218.jpg,1,train,0,0.3797242045402527,0,0.6202757954597473,0.0,0.0143351535328867,325,72,False,False,False
train_00290,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00290.jpg,1,train,2,0.0015737497014924884,0,0.9984262502985075,0.0,0.0110196669412738,38,12,False,True,False
train_01310,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01310.jpg,1,train,0,0.8754938244819641,1,0.12450617551803589,0.0,5.076842192818752e-05,624,110,False,False,False
train_01166,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01166.jpg,1,train,2,0.06443902105093002,0,0.93556097894907,0.0,0.0052002749577473,157,42,False,False,False
train_01223,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01223.jpg,1,train,1,0.0009971547406166792,0,0.9990028452593833,0.0,0.0,29,6,True,True,True
train_00309,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00309.jpg,1,train,2,0.9608215093612671,1,0.03917849063873291,0.0,0.0010391805323604,805,125,False,False,False
train_00153,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00153.jpg,1,train,0,0.8202123641967773,1,0.17978763580322266,0.0,0.0007748339234994,564,104,False,False,False
train_00050,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00050.jpg,0,train,3,0.06252338737249374,0,0.06252338737249374,0.0,0.0407687983967109,737,210,False,False,False
train_00844,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00844.jpg,0,train,4,0.01728324219584465,0,0.01728324219584465,0.0,6.809168127671982e-05,898,187,False,False,False
train_00013,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00013.jpg,0,train,1,0.8959746956825256,1,0.8959746956825256,0.0,9.682464370812052e-05,193,48,False,False,False
train_00937,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00937.jpg,0,train,4,0.0003482939791865647,0,0.0003482939791865647,0.25,1.2026282635609197e-06,1237,268,False,False,False
train_01064,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01064.jpg,0,train,3,0.6713131070137024,1,0.6713131070137024,0.0,0.0186828395239926,299,50,False,False,False
train_00049,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00049.jpg,0,train,4,0.2528333067893982,0,0.2528333067893982,0.0,0.0013176989050984,507,99,False,False,False
train_00487,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00487.jpg,1,train,4,0.04390072450041771,0,0.9560992754995823,0.0,0.0,134,23,False,False,False
train_01251,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01251.jpg,1,train,4,0.9998921155929565,1,0.00010788440704345703,0.0,0.0134760626956764,1279,271,False,False,False
train_00177,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00177.jpg,1,train,3,0.29743126034736633,0,0.7025687396526337,0.0,0.0472423086630002,289,47,False,False,False
train_00041,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00041.jpg,0,train,0,0.24608245491981506,0,0.24608245491981506,0.0,1.1707905478441916e-11,515,91,False,False,False
train_00178,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00178.jpg,0,train,2,0.004222439136356115,0,0.004222439136356115,0.0,0.0413359822519072,1048,170,False,False,False
train_00898,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00898.jpg,1,train,4,0.9968859553337097,1,0.003114044666290283,0.0,0.0013202279898936,1079,232,False,False,False
train_01155,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01155.jpg,1,train,2,0.9998849630355835,1,0.0001150369644165039,0.0,0.0050545233505931,1277,244,False,False,False
train_00374,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00374.jpg,1,train,2,0.03306099772453308,0,0.9669390022754669,0.0,0.0022892674107502,120,36,False,False,False
train_00314,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00314.jpg,0,train,2,0.9664329290390015,1,0.9664329290390015,0.0,0.0,121,37,False,False,False
train_01158,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01158.jpg,0,train,3,0.0028038611635565758,0,0.0028038611635565758,0.0,0.000149489288765,1090,269,False,False,False
train_00517,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00517.jpg,0,train,0,1.9329978385940194e-05,0,1.9329978385940194e-05,0.0,7.195759779955496e-05,1311,250,False,False,False
train_01111,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01111.jpg,1,train,2,0.9802231788635254,1,0.01977682113647461,0.0,0.0002424077132192,887,141,False,False,False
train_00877,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00877.jpg,0,train,4,0.9272518157958984,1,0.9272518157958984,0.0,0.0001993053841412,165,30,False,False,False
train_00838,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00838.jpg,0,train,3,0.03878265246748924,0,0.03878265246748924,0.0,2.8922684655400057e-05,807,227,False,False,False
train_00653,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00653.jpg,0,train,1,0.9908333420753479,1,0.9908333420753479,0.0,0.0001853395992987,74,18,False,True,False
train_00310,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00310.jpg,1,train,2,0.9633039832115173,1,0.036696016788482666,0.0,0.0008387570639329,820,127,False,False,False
train_00630,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00630.jpg,0,train,1,0.21731610596179962,0,0.21731610596179962,0.0,0.0016180214103228,532,111,False,False,False
train_00340,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00340.jpg,0,train,2,0.8768725395202637,1,0.8768725395202637,0.0,2.4419769066899515e-06,203,47,False,False,False
train_00535,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00535.jpg,0,train,3,0.06536078453063965,0,0.06536078453063965,0.0,6.939246355485942e-05,732,208,False,False,False
train_00476,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00476.jpg,0,train,1,0.0007348340004682541,0,0.0007348340004682541,1.0,0.0001285207570493,1193,240,False,False,False
train_00257,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00257.jpg,1,train,3,0.5689017176628113,1,0.4310982823371887,0.0,0.0007748036481483,398,85,False,False,False
train_00339,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00339.jpg,1,train,0,0.9803619384765625,1,0.0196380615234375,0.0,0.0003294175013488,889,151,False,False,False
train_00643,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00643.jpg,0,train,0,0.0015680992510169744,0,0.0015680992510169744,0.0,0.000119899462725,1136,194,False,False,False
train_00077,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00077.jpg,0,train,4,0.010968311689794064,0,0.010968311689794064,0.0,3.429511341579428e-09,945,202,False,False,False
train_00509,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00509.jpg,1,train,0,4.048697064717999e-06,0,0.9999959513029353,0.0625,0.0550606975295077,2,2,True,True,True
