id,path,label,baseline_split,fold,oof_dusty_prob,oof_pred,mislabel_score_oof,dup_score,mislabel_score_v2_add,mislabel_rank_oof_global,rank_in_fold,is_candidate_top50,is_candidate_top100,active_candidate_set,sample_weight
train_00477,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00477.jpg,1,train,3,0.23155812919139862,0,0.7684418708086014,1.0,0.0003814680631991,271,39,False,False,False,0.5
train_00133,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00133.jpg,0,train,3,0.023316429927945137,0,0.023316429927945137,0.5625,0.0004956426546056,924,242,False,False,False,0.71875
train_01326,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01326.jpg,1,train,0,0.9410014152526855,1,0.05899858474731445,1.0,0.0018264958697337,804,137,False,False,False,0.5
train_00189,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00189.jpg,0,train,4,0.017794201150536537,0,0.017794201150536537,0.0,1.0449946457249671e-06,955,213,False,False,False,1.0
train_01268,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01268.jpg,1,train,2,0.6676204204559326,1,0.3323795795440674,0.0,5.641154882188065e-06,504,87,False,False,False,1.0
train_00832,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00832.jpg,0,train,0,0.2028244435787201,0,0.2028244435787201,0.0,0.0401266592818944,603,119,False,False,False,1.0
train_01170,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01170.jpg,0,train,3,0.1688764989376068,0,0.1688764989376068,0.0,0.0001062379849903,638,154,False,False,False,1.0
train_01185,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01185.jpg,0,train,1,0.8371592164039612,1,0.8371592164039612,0.5625,1.0029038631464954e-07,227,55,False,False,False,0.71875
train_00501,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00501.jpg,1,train,2,0.03640683367848396,0,0.963593166321516,0.0,0.0019685288213985,110,27,False,False,False,1.0
train_01030,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01030.jpg,1,train,4,0.05989238619804382,0,0.9401076138019562,0.0,0.0009229953480857,140,18,False,True,False,1.0
train_01231,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01231.jpg,1,train,2,0.9989111423492432,1,0.001088857650756836,0.0,0.0010598879224603,1204,221,False,False,False,1.0
train_00168,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00168.jpg,0,train,0,0.004838185850530863,0,0.004838185850530863,0.0,0.0003100779193237,1095,179,False,False,False,1.0
train_00745,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00745.jpg,0,train,1,0.830920934677124,1,0.830920934677124,0.0,0.0003257647663674,231,57,False,False,False,1.0
train_00437,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00437.jpg,0,train,0,0.29549235105514526,0,0.29549235105514526,0.0,0.0400001347643168,539,112,False,False,False,1.0
train_00841,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00841.jpg,0,train,3,0.5367657542228699,1,0.5367657542228699,0.0,2.48400382218438e-06,377,75,False,False,False,1.0
train_01215,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01215.jpg,1,train,0,0.994823694229126,1,0.0051763057708740234,1.0,0.0047393017670001,1089,177,False,False,False,0.5
train_00381,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00381.jpg,1,train,2,0.9958437085151672,1,0.004156291484832764,0.0,0.0017975103204768,1117,201,False,False,False,1.0
train_00735,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00735.jpg,0,train,2,0.005863731261342764,0,0.005863731261342764,0.0,0.0414645236311056,1079,193,False,False,False,1.0
train_00540,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00540.jpg,0,train,0,0.8797985315322876,1,0.8797985315322876,0.0,8.297192641138974e-05,194,58,False,False,False,1.0
train_00154,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00154.jpg,0,train,0,3.180783096468076e-05,0,3.180783096468076e-05,0.0,0.0912810688292947,1321,248,False,False,False,1.0
train_00563,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00563.jpg,1,train,3,0.2888529896736145,0,0.7111470103263855,0.0,0.008683267138575,296,49,False,False,False,1.0
train_01345,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01345.jpg,0,train,1,3.314761852379888e-05,0,3.314761852379888e-05,0.0,0.0064585316351642,1320,271,False,False,False,1.0
train_00397,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00397.jpg,1,train,1,0.5319980382919312,1,0.46800196170806885,0.0,1.3867234680442656e-05,413,90,False,False,False,1.0
train_00542,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00542.jpg,1,train,1,0.9922301173210144,1,0.007769882678985596,0.0,0.0005023756187059,1053,201,False,False,False,1.0
train_00480,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00480.jpg,1,train,2,0.9927379488945007,1,0.007262051105499268,0.0,0.0404036152864704,1061,190,False,False,False,1.0
train_00239,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00239.jpg,0,train,4,0.015032416209578514,0,0.015032416209578514,0.0,6.581661758305133e-06,980,221,False,False,False,1.0
train_00221,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00221.jpg,0,train,4,0.07493464648723602,0,0.07493464648723602,0.0,3.166271421680897e-05,769,158,False,False,False,1.0
train_00890,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00890.jpg,0,train,3,0.003407541196793318,0,0.003407541196793318,0.0,0.0019870610427843,1135,269,False,False,False,1.0
train_00378,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00378.jpg,0,train,0,0.9405543804168701,1,0.9405543804168701,0.0,1.0418070362330273e-08,139,48,False,False,False,1.0
train_01292,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01292.jpg,0,train,4,0.05005311965942383,0,0.05005311965942383,0.0,2.087490803242772e-05,821,172,False,False,False,1.0
train_00551,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00551.jpg,0,train,4,0.04508006200194359,0,0.04508006200194359,0.5625,0.0006515940169247,837,179,False,False,False,0.71875
train_00962,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00962.jpg,0,train,1,0.045708101242780685,0,0.045708101242780685,0.0,0.0001802939442195,835,160,False,False,False,1.0
train_00815,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00815.jpg,1,train,3,0.37224429845809937,0,0.6277557015419006,0.0,0.0198251442178962,340,64,False,False,False,1.0
train_00945,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00945.jpg,0,train,4,0.021735195070505142,0,0.021735195070505142,0.0,0.0011794586328279,930,207,False,False,False,1.0
train_00953,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00953.jpg,0,train,1,0.0489942692220211,0,0.0489942692220211,0.5625,4.329923990272237e-05,825,158,False,False,False,0.71875
train_00412,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00412.jpg,0,train,1,0.0004945690161548555,0,0.0004945690161548555,0.0,6.230845750869931e-07,1244,258,False,False,False,1.0
train_00928,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00928.jpg,0,train,3,0.15662916004657745,0,0.15662916004657745,0.0,2.8670929466130792e-05,659,162,False,False,False,1.0
train_00076,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00076.jpg,0,train,3,0.3817636966705322,0,0.3817636966705322,0.0,0.0108130640276567,466,103,False,False,False,1.0
train_00792,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00792.jpg,0,train,1,0.002067374996840954,0,0.002067374996840954,0.0,0.0408368556872887,1159,234,False,False,False,1.0
train_00447,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00447.jpg,0,train,3,0.265457421541214,0,0.265457421541214,1.0,0.000288678009176,556,128,False,False,False,0.5
train_00648,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00648.jpg,0,train,4,0.9018809795379639,1,0.9018809795379639,0.0,0.0008703303334831,174,25,False,False,False,1.0
train_01109,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01109.jpg,0,train,3,0.09960334002971649,0,0.09960334002971649,0.0,1.254570579784333e-05,728,188,False,False,False,1.0
train_01312,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01312.jpg,1,train,0,0.008025169372558594,0,0.9919748306274414,0.0,0.0011062112597053,73,27,False,False,False,1.0
train_00142,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00142.jpg,1,train,0,0.0020489331800490618,0,0.9979510668199509,0.0,0.0183707310660645,38,18,False,True,False,1.0
train_00795,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00795.jpg,1,train,4,0.04754939675331116,0,0.9524506032466888,0.0,0.326919991768745,128,15,False,True,False,1.0
train_00858,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00858.jpg,0,train,2,0.9187817573547363,1,0.9187817573547363,0.0,0.0001523430760761,158,40,False,False,False,1.0
train_00657,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00657.jpg,1,train,3,0.21827498078346252,0,0.7817250192165375,1.0,0.0004842141471243,268,38,False,False,False,0.5
train_00506,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00506.jpg,1,train,0,0.008382098749279976,0,0.99161790125072,0.0,0.0736462443420734,74,28,False,False,False,1.0
train_00609,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00609.jpg,0,train,1,0.9881196022033691,1,0.9881196022033691,0.0,3.399581086669306e-06,79,20,False,True,False,1.0
train_00439,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00439.jpg,1,train,1,0.7189797759056091,1,0.28102022409439087,0.5625,0.0003171484032662,552,114,False,False,False,0.71875
train_00663,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00663.jpg,0,train,1,0.9800323247909546,1,0.9800323247909546,0.0,0.0002242536724118,91,26,False,False,False,1.0
train_01343,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01343.jpg,1,train,4,0.3334234952926636,0,0.6665765047073364,1.0,0.1863256874875652,319,60,False,False,False,0.5
train_00700,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00700.jpg,1,train,4,0.9375829100608826,1,0.06241708993911743,0.0,0.0007882458171,796,166,False,False,False,1.0
train_00576,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00576.jpg,0,train,4,0.23307093977928162,0,0.23307093977928162,0.0,0.0130028491915308,581,111,False,False,False,1.0
train_00019,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00019.jpg,0,train,0,0.5450717806816101,1,0.5450717806816101,0.0,1.5227122356093975e-06,375,84,False,False,False,1.0
train_00935,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00935.jpg,0,train,0,0.002416091039776802,0,0.002416091039776802,0.0,9.534176096794545e-06,1150,190,False,False,False,1.0
train_00372,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00372.jpg,1,train,4,0.8344141244888306,1,0.16558587551116943,0.0,0.0086047581213847,643,128,False,False,False,1.0
train_00680,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00680.jpg,0,train,3,0.015200785361230373,0,0.015200785361230373,0.0,5.3485961807032753e-08,975,249,False,False,False,1.0
train_00821,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00821.jpg,1,train,4,0.8661999106407166,1,0.13380008935928345,1.0,0.0001206608088884,685,139,False,False,False,0.5
train_00474,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00474.jpg,1,train,1,0.6495053768157959,1,0.3504946231842041,0.0,0.0271804071954599,484,104,False,False,False,1.0
train_00721,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00721.jpg,0,train,1,0.0024074946995824575,0,0.0024074946995824575,0.0,0.0001109082770112,1151,231,False,False,False,1.0
train_00083,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00083.jpg,0,train,4,0.3079530596733093,0,0.3079530596733093,0.0,0.0725844042102919,527,102,False,False,False,1.0
train_00039,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00039.jpg,0,train,2,0.4812058210372925,0,0.4812058210372925,0.0,0.040196041373268,408,71,False,False,False,1.0
train_01278,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01278.jpg,1,train,4,0.987349808216095,1,0.01265019178390503,0.0,0.0015954736068174,998,225,False,False,False,1.0
train_00933,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00933.jpg,0,train,1,0.011185559444129467,0,0.011185559444129467,0.0,0.0411479574408974,1015,191,False,False,False,1.0
train_00203,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00203.jpg,0,train,0,0.249857559800148,0,0.249857559800148,0.0,1.4247311824103054e-07,567,115,False,False,False,1.0
train_01088,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01088.jpg,0,train,1,0.009477611631155014,0,0.009477611631155014,1.0,0.1257810642564545,1037,196,False,False,False,0.5
train_00470,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00470.jpg,1,train,1,0.20971794426441193,0,0.7902820557355881,0.0,0.0042044141041049,265,61,False,False,False,1.0
train_01246,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01246.jpg,0,train,3,0.025199417024850845,0,0.025199417024850845,0.0,5.4058576129114525e-06,912,238,False,False,False,1.0
train_01356,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01356.jpg,0,train,0,0.0037668414879590273,0,0.0037668414879590273,0.0,0.0001180156723441,1127,184,False,False,False,1.0
train_00695,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00695.jpg,0,train,0,0.00016469848924316466,0,0.00016469848924316466,0.0,8.448339585355784e-05,1289,232,False,False,False,1.0
train_00600,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00600.jpg,0,train,4,0.6231638193130493,1,0.6231638193130493,0.0,5.1055846182412696e-08,345,63,False,False,False,1.0
train_00222,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00222.jpg,0,train,4,0.05966002121567726,0,0.05966002121567726,0.0,2.789045261408773e-09,801,167,False,False,False,1.0
train_00277,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00277.jpg,0,train,4,0.01086441520601511,0,0.01086441520601511,0.0,0.0407131621839498,1020,228,False,False,False,1.0
train_00691,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00691.jpg,1,train,1,0.992463231086731,1,0.007536768913269043,0.0,0.0009970630779268,1057,202,False,False,False,1.0
train_00730,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00730.jpg,0,train,0,0.0009340535034425557,0,0.0009340535034425557,0.0,0.1382670894813733,1211,201,False,False,False,1.0
train_00757,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00757.jpg,1,train,2,0.92523193359375,1,0.07476806640625,0.0,0.0022479137621338,770,130,False,False,False,1.0
train_01331,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01331.jpg,0,train,1,0.21713756024837494,0,0.21713756024837494,0.0,0.0082733828392052,595,120,False,False,False,1.0
train_00465,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00465.jpg,1,train,1,0.9992232322692871,1,0.0007767677307128906,1.0,0.0153108657632251,1221,251,False,False,False,0.5
train_00318,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00318.jpg,0,train,1,0.0005901114200241864,0,0.0005901114200241864,0.0625,5.268114699769086e-07,1241,256,False,False,False,0.96875
train_01000,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01000.jpg,1,train,4,0.06933610141277313,0,0.9306638985872269,0.0,0.0047495212130239,149,19,False,True,False,1.0
train_00593,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00593.jpg,1,train,1,0.4804059863090515,0,0.5195940136909485,0.0,0.0308315404718138,388,85,False,False,False,1.0
train_00710,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00710.jpg,0,train,1,0.28819960355758667,0,0.28819960355758667,0.0,1.5631978658780314e-05,546,113,False,False,False,1.0
train_01192,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01192.jpg,1,train,2,0.14356890320777893,0,0.8564310967922211,0.0,0.0493525197495937,211,45,False,False,False,1.0
train_00697,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00697.jpg,0,train,4,0.09742406755685806,0,0.09742406755685806,0.0,3.594882057443118e-06,733,150,False,False,False,1.0
train_00089,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00089.jpg,1,train,1,0.7321146726608276,1,0.26788532733917236,0.0,0.0009582824303476,555,116,False,False,False,1.0
train_00664,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00664.jpg,0,train,4,0.030434679239988327,0,0.030434679239988327,1.0,0.0010470700128843,888,197,False,False,False,0.5
train_00467,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00467.jpg,1,train,0,0.1072581559419632,0,0.8927418440580368,0.0625,0.0019130237812258,188,57,False,False,False,0.96875
train_01056,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01056.jpg,0,train,3,0.027819884940981865,0,0.027819884940981865,1.0,0.0001791403105549,899,235,False,False,False,0.5
train_00811,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00811.jpg,1,train,1,0.16587291657924652,0,0.8341270834207535,1.0,0.0005101561209627,230,56,False,False,False,0.5
train_01058,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01058.jpg,0,train,4,0.0009551966795697808,0,0.0009551966795697808,0.0,0.0010122190681716,1210,265,False,False,False,1.0
train_00759,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00759.jpg,0,train,1,0.0023880249354988337,0,0.0023880249354988337,0.0,0.1340095589759275,1152,232,False,False,False,1.0
train_00485,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00485.jpg,0,train,3,0.017921246588230133,0,0.017921246588230133,0.0,2.1433436882223323e-05,953,246,False,False,False,1.0
train_00869,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00869.jpg,1,train,2,0.9999783039093018,1,2.1696090698242188e-05,0.0,0.0002064341052002,1328,258,False,False,False,1.0
train_01113,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01113.jpg,0,train,3,0.29416903853416443,0,0.29416903853416443,0.0,0.0,541,124,False,False,False,1.0
train_00283,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00283.jpg,0,train,2,0.0007377016008831561,0,0.0007377016008831561,0.25,8.693707104749349e-05,1226,229,False,False,False,0.875
train_00896,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00896.jpg,0,train,1,0.02053171955049038,0,0.02053171955049038,1.0,0.0402174457391007,937,177,False,False,False,0.5
train_00287,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00287.jpg,0,train,4,0.6627496480941772,1,0.6627496480941772,0.0,0.1006219146428787,322,62,False,False,False,1.0
train_00681,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00681.jpg,1,train,0,0.000711110420525074,0,0.9992888895794749,0.0,0.0006989762962874,27,13,False,True,False,1.0
train_00982,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00982.jpg,1,train,2,0.0034801580477505922,0,0.9965198419522494,0.0,0.0112087044058031,49,15,False,True,False,1.0
train_00588,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00588.jpg,0,train,0,0.001992250792682171,0,0.001992250792682171,0.0,0.0023565550670274,1161,192,False,False,False,1.0
train_00198,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00198.jpg,1,train,0,0.9993413090705872,1,0.0006586909294128418,0.0,0.0033384293066893,1236,212,False,False,False,1.0
train_00616,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00616.jpg,0,train,0,4.18171621276997e-05,0,4.18171621276997e-05,0.0,0.061265274402405,1315,245,False,False,False,1.0
train_00419,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00419.jpg,0,train,2,0.004387666005641222,0,0.004387666005641222,1.0,0.0002773062354523,1110,198,False,False,False,0.5
train_01293,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01293.jpg,0,train,3,0.05609676241874695,0,0.05609676241874695,0.0,9.008826980347915e-05,807,210,False,False,False,1.0
train_00638,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00638.jpg,0,train,2,2.0659623260144144e-05,0,2.0659623260144144e-05,0.0,0.0002651201302519,1329,259,False,False,False,1.0
train_00017,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00017.jpg,0,train,2,0.9694826006889343,1,0.9694826006889343,0.0,0.0803997386993402,105,25,False,False,False,1.0
train_00690,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00690.jpg,1,train,3,0.7809653282165527,1,0.21903467178344727,0.0,0.000147900567161,592,141,False,False,False,1.0
train_01055,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01055.jpg,0,train,4,0.054097358137369156,0,0.054097358137369156,0.0,0.0010622322335621,810,170,False,False,False,1.0
train_01026,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01026.jpg,0,train,2,6.932104383849946e-07,0,6.932104383849946e-07,0.0,0.0038545312444592,1356,273,False,False,False,1.0
train_00426,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00426.jpg,0,train,2,0.09155844151973724,0,0.09155844151973724,0.0,0.0012457633784153,741,126,False,False,False,1.0
train_00362,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00362.jpg,0,train,1,0.44134286046028137,0,0.44134286046028137,0.0,2.451660378867076e-06,433,91,False,False,False,1.0
train_01136,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_01136.jpg,0,train,0,4.74389162263833e-06,0,4.74389162263833e-06,0.0,0.0189618382244053,1345,260,False,False,False,1.0
train_00739,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00739.jpg,1,train,3,0.14306782186031342,0,0.8569321781396866,0.0,0.0424915886911824,210,21,False,False,False,1.0
train_00268,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00268.jpg,1,train,0,0.7155349254608154,1,0.28446507453918457,0.0,0.0462931077010493,550,113,False,False,False,1.0
train_00005,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00005.jpg,0,train,1,0.05049441382288933,0,0.05049441382288933,0.0,8.449468475747675e-06,820,157,False,False,False,1.0
train_00047,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00047.jpg,0,train,1,0.0013592946343123913,0,0.0013592946343123913,0.0,7.66875563051883e-10,1185,240,False,False,False,1.0
train_00181,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00181.jpg,1,train,3,0.24747496843338013,0,0.7525250315666199,0.0,0.0018715142044872,279,42,False,False,False,1.0
train_00649,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00649.jpg,0,train,2,0.0002952446520794183,0,0.0002952446520794183,0.0,1.2209473370405075e-05,1267,239,False,False,False,1.0
train_00671,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00671.jpg,1,train,3,0.19234681129455566,0,0.8076531887054443,1.0,0.0028240647709238,249,33,False,False,False,0.5
train_00918,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00918.jpg,0,train,2,0.0027647153474390507,0,0.0027647153474390507,0.0,2.628026891335817e-05,1144,204,False,False,False,1.0
train_00118,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00118.jpg,0,train,1,0.004303754307329655,0,0.004303754307329655,0.0,2.7685546577551534e-06,1112,219,False,False,False,1.0
train_00554,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00554.jpg,1,train,0,0.06636975705623627,0,0.9336302429437637,0.0,5.218254100905137e-05,145,49,False,False,False,1.0
train_00552,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18A/train/train_00552.jpg,0,train,2,5.642223186441697e-05,0,5.642223186441697e-05,0.0,0.004753785105317,1309,253,False,False,False,1.0
