id,path,label,dup_score,cnn_dup_score,phash_dup_score,nearest_id,nearest_cos_sim,nearest_phash_dist,dup_source,nearest_label,duplicate_label_conflict,ood_score,ood_score_raw_combined,frozen_ood_rank,scorebaseline_ood_score,density_outlier,centroid_outlier,low_confidence,pred_clean,pred_dusty,confidence,mean_cos,centroid_cos,scorebaseline_mean_cos,scorebaseline_centroid_cos,scorebaseline_top1_id,scorebaseline_top1_cos
train_00317,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00317.jpg,1,0.0,0.0,0.0,,0.9789742,,none,,0.0,0.45241581259150804,0.45518040218255534,0.3883601756954612,0.6480234260614934,0.013909224011713017,0.9970717423133236,0.1858450174331665,0.9070774912834167,0.0929225087165832,0.8141549825668335,0.83063185,0.55909425,0.7647487,0.332863,train_01361,0.9789742
train_00318,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00318.jpg,0,0.0625,0.0,0.0625,train_01083,0.8657324,6.0,phash,0.0,0.0,0.8960468521229868,0.7916574080107328,0.8371156661786238,0.9439238653001464,0.8631039531478771,0.6830161054172768,0.36108359694480896,0.8194581866264343,0.1805417984724044,0.638916403055191,0.72472817,0.75726557,0.5190085,0.44521207,train_01083,0.8657324
train_00319,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00319.jpg,0,0.0,0.0,0.0,,0.8043717,,none,,0.0,0.8301610541727672,0.735885371060532,0.9106881405563689,0.2913616398243044,0.8872620790629576,0.8316251830161054,0.5550469756126404,0.7224765419960022,0.2775234878063202,0.4449530243873596,0.71955335,0.7288846,0.7933486,0.79289484,train_00265,0.8043717
train_00320,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00320.jpg,0,0.0,0.0,0.0,,0.8956303,,none,,0.0,0.055636896046852125,0.12672581693002108,0.09956076134699854,0.1103953147877013,0.19472913616398246,0.1149341142020498,0.1837296187877655,0.908135175704956,0.0918648093938827,0.8162703812122345,0.7886745,0.8212744,0.8589163,0.84890205,train_00760,0.8956303
train_00321,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00321.jpg,0,0.0,0.0,0.0,,0.80385846,,none,,0.0,0.21376281112737922,0.27115203689603823,0.16910688140556368,0.5203513909224012,0.34040995607613467,0.051244509516837566,0.4069083631038666,0.7965458035469055,0.2034541815519333,0.5930916368961334,0.77444124,0.8345655,0.72809184,0.74069655,train_00077,0.80385846
train_00322,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00322.jpg,1,0.0,0.0,0.0,,0.88103056,,none,,0.0,0.9736456808199122,0.8846589867593952,0.8967789165446559,0.9430453879941436,0.7840409956076135,0.9458272327964861,0.7785810828208923,0.6107094287872314,0.3892905414104461,0.2214189171791076,0.7369268,0.6742376,0.57609874,0.3201206,train_00058,0.88103056
train_00323,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00323.jpg,0,0.0,0.0,0.0,,0.53295964,,none,,0.0,0.9926793557833089,0.9212451741723331,0.9655929721815519,0.9453879941434846,0.986090775988287,0.8718887262079063,0.672334611415863,0.6638326644897461,0.3361673057079315,0.3276653885841369,0.67140853,0.715191,0.5140655,0.44558835,train_00271,0.53295964
train_00324,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00324.jpg,0,0.0,0.0,0.0,,0.70094776,,none,,0.0,0.4582723279648609,0.4601886083737648,0.36822840409956076,0.6923865300146412,0.5292825768667643,0.17130307467057104,0.6933209300041199,0.6533395648002625,0.3466604650020599,0.3066790699958801,0.7608402,0.81476575,0.66401076,0.6936878,train_00196,0.70094776
train_00325,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00325.jpg,1,0.98823607,0.98823607,0.0,train_00574,0.98823607,,cnn_cosine,1.0,0.0,0.45168374816983897,0.4549123423741817,0.3854319180087848,0.7127379209370425,0.016105417276720435,0.9875549048316252,0.07642942667007435,0.9617853164672852,0.0382147133350372,0.9235705733299256,0.82927877,0.6066277,0.72102195,0.48066515,train_00574,0.98823607
train_00326,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00326.jpg,0,0.0,0.0,0.0,,0.9606703,,none,,0.0,0.08125915080527087,0.14998823526924907,0.027086383601756955,0.5475841874084919,0.10907759882869694,0.039531478770131634,0.0734548270702362,0.9632725715637208,0.0367274135351181,0.9265451729297638,0.8009018,0.8376722,0.73350036,0.70573336,train_00552,0.9606703
train_00327,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00327.jpg,1,0.0,0.0,0.0,,0.7605488,,none,,0.0,0.4538799414348463,0.4567991298009501,0.4937774524158126,0.4415812591508052,0.5746705710102489,0.335285505124451,0.34478485584259033,0.8276075720787048,0.1723924279212951,0.6552151441574097,0.75682324,0.7977742,0.7419399,0.7668847,train_00883,0.7605488
train_00328,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00328.jpg,1,0.0,0.0,0.0,,0.57141775,,none,,0.0,0.828696925329429,0.735466472078033,0.6859443631039531,0.904831625183016,0.7518301610541728,0.4838945827232797,0.947636902332306,0.5261815190315247,0.4738184511661529,0.052363097667694,0.7393905,0.7834694,0.5436312,0.523395,train_01338,0.57141775
train_00329,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00329.jpg,0,0.0,0.0,0.0,,0.94057924,,none,,0.0,0.24597364568081992,0.3008705905171474,0.2562225475841874,0.4792093704245973,0.3557833089311859,0.23060029282576866,0.14582157135009766,0.0729108303785324,0.9270892143249512,0.8541784286499023,0.77364403,0.80875564,0.7382354,0.7460669,train_01089,0.94057924
train_00330,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00330.jpg,0,0.0,0.0,0.0,,0.8815687,,none,,0.0,0.10907759882869693,0.17503122148498082,0.16581259150805272,0.1960468521229867,0.301610541727672,0.10248901903367491,0.08881880342960358,0.9555906057357788,0.0444094017148017,0.9111811965703964,0.77835906,0.82326186,0.86962,0.7742108,train_00412,0.8815687
train_00331,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00331.jpg,0,0.0,0.0,0.0,,0.8085019,,none,,0.0,0.5732064421669106,0.542817942151039,0.582723279648609,0.5992679355783308,0.5314787701317716,0.5724743777452417,0.24282070994377136,0.8785896301269531,0.1214103549718856,0.7571792900562286,0.7607039,0.77181613,0.7561977,0.5559349,train_00299,0.8085019
train_00332,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00332.jpg,0,0.0,0.0,0.0,,0.74214506,,none,,0.0,0.7503660322108345,0.678066907257147,0.7313323572474377,0.831185944363104,0.8103953147877014,0.4736456808199122,0.2669062614440918,0.8665468692779541,0.1334531307220459,0.7330937385559082,0.73371464,0.78462815,0.66289854,0.45724037,train_00397,0.74214506
train_00333,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00333.jpg,0,0.0,0.0,0.0,,0.9281619,,none,,0.0,0.5263543191800878,0.5123202292217517,0.41215226939970717,0.7165446559297218,0.46998535871156666,0.3535871156661786,0.806145191192627,0.4030725955963135,0.5969274044036865,0.193854808807373,0.7650208,0.7964481,0.6878037,0.6002724,train_01257,0.9281619
train_00334,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00334.jpg,0,0.0,0.0,0.0,,0.90983874,,none,,0.0,0.37554904831625185,0.4070411374471199,0.30380673499267935,0.6907759882869693,0.038067349926793614,0.8038067349926794,0.21082133054733276,0.8945893049240112,0.1054106652736663,0.7891786694526672,0.81873095,0.7347872,0.710427,0.5785159,train_00244,0.90983874
train_00335,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00335.jpg,0,0.0,0.0,0.0,,0.8322731,,none,,0.0,0.5036603221083455,0.4956980837674302,0.6193265007320644,0.2106881405563689,0.5849194729136165,0.5695461200585652,0.32660016417503357,0.8366999626159668,0.1633000820875167,0.6733998358249664,0.7560916,0.7719539,0.8115555,0.82896507,train_00665,0.8322731
train_00336,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00336.jpg,1,0.0,0.0,0.0,,0.85067856,,none,,0.0,0.7767203513909224,0.6875842012458455,0.8499267935578331,0.5027818448023427,0.7481698389458272,0.8857979502196194,0.019619464874267578,0.009809729643166,0.9901902675628662,0.9803805351257324,0.73986024,0.7116278,0.75215864,0.7019655,train_00997,0.85067856
train_00337,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00337.jpg,0,0.0,0.0,0.0,,0.9171631,,none,,0.0,0.022693997071742314,0.08510785650805532,0.02635431918008785,0.0522693997071741,0.07540263543191805,0.08784773060029283,0.39624693989753723,0.8018765449523926,0.1981234699487686,0.6037530601024628,0.80765885,0.8259134,0.90457124,0.84549046,train_00940,0.9171631
train_00338,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00338.jpg,0,0.0,0.0,0.0,,0.8281197,,none,,0.0,0.31771595900439237,0.3629026375368434,0.29685212298682284,0.2563689604685212,0.44875549048316254,0.1793557833089312,0.9867130517959595,0.4933565557003021,0.5066434741020203,0.0132869482040405,0.7667659,0.813909,0.8008507,0.8063433,train_00690,0.8281197
train_00339,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00339.jpg,1,0.0,0.0,0.0,,0.708774,,none,,0.0,0.7115666178623719,0.652045958324896,0.7291361639824304,0.745095168374817,0.6961932650073207,0.6405563689604685,0.10860013961791992,0.0543000884354114,0.94569993019104,0.8913998603820801,0.74601597,0.7630448,0.6652008,0.6310728,train_01151,0.708774
train_00340,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00340.jpg,0,0.0,0.0,0.0,,0.64331186,,none,,0.0,0.9912152269399708,0.9192432811249751,0.986090775988287,0.8833089311859443,0.9963396778916545,0.9363103953147877,0.5824767351150513,0.2912383377552032,0.7087616324424744,0.4175232648849487,0.6498705,0.68092537,0.59018546,0.5095396,train_00088,0.64331186
train_00341,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00341.jpg,1,0.5625,0.0,0.5625,train_00909,0.94744664,2.0,phash,1.0,0.0,0.404099560761347,0.42733358753896916,0.3945827232796486,0.5841874084919474,0.04245973645680823,0.9633967789165447,0.01784539222717285,0.0089227277785539,0.9910773038864136,0.9821546077728271,0.81639385,0.6537665,0.77002054,0.5161495,train_00909,0.94744664
train_00342,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00342.jpg,1,0.0,0.0,0.0,,0.82272965,,none,,0.0,0.3103953147877013,0.35658203113218706,0.410688140556369,0.2033674963396778,0.5534407027818449,0.2269399707174231,0.3457617461681366,0.8271191716194153,0.1728808730840683,0.6542382538318634,0.7583009,0.8090857,0.81310546,0.83261675,train_00181,0.82272965
train_00343,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00343.jpg,1,0.0,0.0,0.0,,0.8466335,,none,,0.0,0.43045387994143486,0.44167324159365273,0.2796486090775988,0.8906295754026354,0.04172767203513905,0.7510980966325037,0.327640175819397,0.8361799120903015,0.1638200879096985,0.672359824180603,0.81650794,0.7469713,0.60386276,0.45849818,train_00205,0.8466335
train_00344,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00344.jpg,0,0.0,0.0,0.0,,0.80986696,,none,,0.0,0.08272327964860908,0.15004040765029267,0.08052708638360176,0.3450951683748169,0.20058565153733532,0.07101024890190322,0.08071154356002797,0.9596441984176636,0.040355771780014,0.919288456439972,0.78808993,0.8284801,0.77647215,0.7799083,train_00320,0.80986696
train_00345,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00345.jpg,1,0.0,0.0,0.0,,0.8106306,,none,,0.0,0.2708638360175695,0.3225471350040129,0.3008784773060029,0.2838945827232797,0.2964860907759883,0.41288433382137624,0.39011263847351074,0.1950562596321106,0.8049436807632446,0.6098873615264893,0.7787354,0.7904177,0.7866657,0.8063033,train_00445,0.8106306
train_00346,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00346.jpg,0,0.5625,0.0,0.5625,train_00133,0.9497995,2.0,phash,0.0,0.0,0.14421669106881405,0.2121985524447736,0.06625183016105417,0.5478770131771596,0.18228404099560758,0.05929721815519762,0.39885228872299194,0.8005738258361816,0.1994261443614959,0.6011477112770081,0.7900806,0.8312274,0.7116951,0.74233353,train_00133,0.9497995
train_00347,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00347.jpg,1,0.0,0.0,0.0,,0.9038879,,none,,0.0,0.6288433382137628,0.5847240983549706,0.7064421669106882,0.4222547584187409,0.5812591508052709,0.7693997071742313,0.15097451210021973,0.0754872635006904,0.92451274394989,0.8490254878997803,0.7563608,0.7433476,0.76034933,0.7530856,train_01156,0.9038879
train_00348,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00348.jpg,0,1.0,0.99070483,1.0,train_00134,0.99070483,0.0,phash,0.0,0.0,0.47218155197657397,0.4658441937973349,0.39970717423133234,0.5503660322108346,0.030746705710102407,0.9890190336749634,0.42923256754875183,0.7853837013244629,0.2146162837743759,0.5707674324512482,0.82199603,0.601876,0.7707931,0.5852264,train_00134,0.99070483
train_00349,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00349.jpg,0,0.0,0.0,0.0,,0.8089453,,none,,0.0,0.3323572474377745,0.37279201513262655,0.3367496339677892,0.6267935578330893,0.4948755490483162,0.1771595900439239,0.11928179115056992,0.940359115600586,0.0596408955752849,0.8807182088494301,0.7633011,0.81407595,0.71953326,0.65580225,train_00122,0.8089453
train_00350,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00350.jpg,0,0.0,0.0,0.0,,0.660785,,none,,0.0,0.7349926793557833,0.6677320172571158,0.7371888726207906,0.7767203513909224,0.7086383601756955,0.637628111273792,0.15572427213191986,0.9221378564834596,0.0778621360659599,0.8442757278680801,0.7447806,0.76335907,0.637371,0.6399466,train_01092,0.660785
train_00351,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00351.jpg,0,0.0,0.0,0.0,,0.6399144,,none,,0.0,0.8052708638360175,0.7168874304238735,0.7049780380673499,0.854172767203514,0.8265007320644218,0.4011713030746705,0.7991085648536682,0.6004457473754883,0.3995542824268341,0.2008914351463318,0.7303792,0.79182094,0.62191206,0.51595235,train_00063,0.6399144
train_00352,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00352.jpg,0,0.0,0.0,0.0,,0.9131422,,none,,0.0,0.13030746705710103,0.19964513467747502,0.0951683748169839,0.4972181551976573,0.23279648609077597,0.04685212298682284,0.20186862349510193,0.8990656733512878,0.1009343117475509,0.7981313765048981,0.78511083,0.835708,0.740857,0.72837555,train_00536,0.9131422
train_00353,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00353.jpg,1,0.0,0.0,0.0,,0.9129444,,none,,0.0,0.23938506588579794,0.29450283636198554,0.1808199121522694,0.5948755490483162,0.049780380673499214,0.5219619326500732,0.17438414692878723,0.9128079414367676,0.0871920734643936,0.8256158530712128,0.8137368,0.77886856,0.75368273,0.5746199,train_00427,0.9129444
train_00354,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00354.jpg,1,0.0,0.0,0.0,,0.7994114,,none,,0.0,0.862371888726208,0.7575037112312819,0.9428989751098097,0.4294289897510981,0.9011713030746706,0.9187408491947292,0.21471500396728516,0.1073574647307396,0.8926424980163574,0.7852849960327148,0.71618587,0.6925261,0.7651226,0.7394371,train_00581,0.7994114
train_00355,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00355.jpg,0,0.0,0.0,0.0,,0.7982028,,none,,0.0,0.39604685212298685,0.42190612830145297,0.400805270863836,0.4134699853587116,0.5636896046852122,0.19326500732064422,0.6534683108329773,0.6732658743858337,0.3267341554164886,0.3465316891670227,0.75773275,0.8124416,0.74259067,0.7851588,train_00918,0.7982028
train_00356,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00356.jpg,1,0.0,0.0,0.0,,0.928603,,none,,0.0,0.48462664714494874,0.47927667148640357,0.48279648609077597,0.5695461200585652,0.3133235724743777,0.7086383601756955,0.1895456314086914,0.9052271842956544,0.0947728157043457,0.8104543685913086,0.777568,0.7545408,0.7286035,0.6978779,train_00789,0.928603
train_00357,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00357.jpg,0,0.0,0.0,0.0,,0.8665922,,none,,0.0,0.26720351390922403,0.32045977148258753,0.4150805270863836,0.152415812591508,0.5095168374816984,0.29575402635431913,0.03153768554329883,0.984231173992157,0.0157688427716493,0.9684623144567012,0.762536,0.80246854,0.8480834,0.83451694,train_00648,0.8665922
train_00358,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00358.jpg,0,0.0,0.0,0.0,,0.4571787,,none,,0.0,0.945095168374817,0.8454803850186517,0.8433382137628112,0.987701317715959,0.9165446559297219,0.6229868228404101,0.7967511415481567,0.398375540971756,0.6016244292259216,0.2032488584518432,0.71224225,0.7650794,0.4125883,0.32376307,train_00435,0.4571787
train_00359,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00359.jpg,1,0.0,0.0,0.0,,0.8031504,,none,,0.0,0.4224011713030747,0.4386125023477598,0.4542459736456808,0.3970717423133235,0.2203513909224012,0.800878477306003,0.24315284192562103,0.8784235715866089,0.1215764209628105,0.756847158074379,0.7864327,0.73565197,0.7760461,0.74325126,train_00977,0.8031504
train_00360,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00360.jpg,0,0.0,0.0,0.0,,0.6777659,,none,,0.0,0.38726207906295756,0.41602123019810483,0.2759882869692533,0.8415812591508053,0.33601756954612005,0.30527086383601754,0.41116398572921753,0.7944180369377136,0.2055819928646087,0.5888360142707825,0.77484286,0.80187213,0.6316406,0.52833813,train_01073,0.6777659
train_00361,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00361.jpg,0,0.0,0.0,0.0,,0.6821507,,none,,0.0,0.5219619326500732,0.50739396595632,0.5051244509516838,0.7035139092240117,0.5505124450951684,0.39604685212298685,0.2265750914812088,0.8867124319076538,0.1132875457406044,0.7734249085187912,0.75855196,0.79213655,0.65753967,0.693394,train_00403,0.6821507
train_00362,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00362.jpg,0,0.0,0.0,0.0,,0.834781,,none,,0.0,0.5797950219619327,0.5493250080722754,0.7035139092240117,0.3043923865300146,0.6530014641288434,0.6603221083455344,0.10042431205511093,0.9497878551483154,0.0502121560275554,0.8995756879448891,0.74984246,0.7601525,0.8109539,0.76218283,train_00068,0.834781
train_00363,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00363.jpg,1,0.0,0.0,0.0,,0.63709134,,none,,0.0,0.6581259150805271,0.6065907974752814,0.5600292825768668,0.8575402635431918,0.6771595900439239,0.30746705710102484,0.6337703466415405,0.3168851435184479,0.6831148266792297,0.3662296533584595,0.74767935,0.8016865,0.6159896,0.51548815,train_00114,0.63709134
train_00364,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00364.jpg,0,0.0,0.0,0.0,,0.73428786,,none,,0.0,0.22767203513909223,0.28482195672362304,0.23792093704245973,0.5219619326500733,0.3989751098096632,0.12811127379209375,0.0619823783636092,0.96900874376297,0.0309911891818046,0.9380176216363908,0.77054584,0.8198953,0.7156509,0.7577268,train_00439,0.73428786
train_00365,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00365.jpg,0,0.0,0.0,0.0,,0.9224507,,none,,0.0,0.9648609077598829,0.8741141947837734,0.9981698389458272,0.6666178623718887,0.9956076134699854,0.9780380673499268,0.45475834608078003,0.7726207971572876,0.22737917304039,0.54524165391922,0.65258515,0.6360117,0.7306952,0.5493456,train_00459,0.9224507
train_00366,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00366.jpg,0,0.0,0.0,0.0,,0.895779,,none,,0.0,0.3396778916544656,0.3791290911626327,0.48535871156661786,0.0680819912152268,0.2891654465592972,0.7496339677891655,0.15549296140670776,0.9222535490989684,0.0777464807033538,0.8445070385932922,0.77942765,0.7470355,0.8838997,0.8528211,train_01264,0.895779
train_00367,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00367.jpg,0,0.0,0.0,0.0,,0.7960652,,none,,0.0,0.7459736456808199,0.6773534904671273,0.7448755490483162,0.5669106881405563,0.7408491947291362,0.6134699853587116,0.6287325620651245,0.3143662810325622,0.6856337189674377,0.3712674379348755,0.740575,0.7661799,0.7062159,0.737801,train_01156,0.7960652
train_00368,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00368.jpg,0,0.0,0.0,0.0,,0.63245547,,none,,0.0,0.9055636896046853,0.8015299783129993,0.8777452415812591,0.906588579795022,0.8638360175695462,0.781112737920937,0.223718523979187,0.1118592619895935,0.8881407380104065,0.776281476020813,0.7245375,0.7403946,0.58516896,0.4588632,train_00018,0.63245547
train_00369,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00369.jpg,0,0.0,0.0,0.0,,0.868386,,none,,0.0,0.6017569546120058,0.5643561352363966,0.681918008784773,0.2720351390922401,0.7569546120058566,0.46486090775988287,0.5390957593917847,0.7304520606994629,0.2695478796958923,0.4609042406082153,0.73900837,0.7854179,0.8479198,0.74880207,train_00526,0.868386
train_00370,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00370.jpg,0,0.0,0.0,0.0,,0.6293459,,none,,0.0,0.23718887262079064,0.29386650400140796,0.11530014641288433,0.8553440702781845,0.2752562225475842,0.03147877013177158,0.3066738247871399,0.8466631174087524,0.1533369123935699,0.6933261752128601,0.78084147,0.83943844,0.58966327,0.57056093,train_01058,0.6293459
train_00371,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00371.jpg,0,0.0,0.0,0.0,,0.7941513,,none,,0.0,0.3191800878477306,0.36450418979627675,0.3762811127379209,0.3702781844802343,0.38360175695461196,0.41947291361639827,0.19474907219409943,0.9026254415512084,0.0973745360970497,0.8052509278059006,0.7714752,0.78983355,0.77100885,0.77197343,train_00054,0.7941513
train_00372,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00372.jpg,1,0.0,0.0,0.0,,0.805923,,none,,0.0,0.8272327964860908,0.7325560177053225,0.773792093704246,0.5922401171303074,0.83601756954612,0.5461200585651538,0.9727051258087159,0.4863526225090027,0.5136474370956421,0.0272948741912841,0.72896355,0.77602327,0.7021268,0.72209686,train_01053,0.805923
train_00373,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00373.jpg,1,0.0,0.0,0.0,,0.8450701,,none,,0.0,0.5746705710102489,0.5446757776566166,0.6969253294289898,0.3278184480234261,0.6800878477306003,0.6105417276720352,0.06747519969940197,0.0337376408278942,0.9662624001502992,0.932524800300598,0.74739987,0.7664529,0.79889673,0.7582275,train_00257,0.8450701
train_00374,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00374.jpg,1,0.0,0.0,0.0,,0.71341234,,none,,0.0,0.8243045387994143,0.7307446789182995,0.712298682284041,0.8310395314787702,0.5175695461200587,0.8733528550512446,0.7097893953323364,0.6451053619384766,0.3548946976661682,0.2902106046676636,0.7618142,0.7150167,0.6548209,0.48372445,train_00974,0.71341234
train_00375,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00375.jpg,0,0.0,0.0,0.0,,0.72565216,,none,,0.0,0.9048316251830161,0.8012786658846748,0.9407027818448024,0.7515373352855051,0.9421669106881406,0.8513909224011713,0.05656411126256,0.9717179536819458,0.0282820556312799,0.94343588873744,0.70006645,0.72313404,0.67098266,0.6001991,train_00459,0.72565216
train_00376,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00376.jpg,0,0.0,0.0,0.0,,0.79811245,,none,,0.0,0.23133235724743778,0.28653061805846575,0.17423133235724744,0.4931185944363103,0.30527086383601754,0.1222547584187409,0.5408552289009094,0.7295724153518677,0.2704276144504547,0.4591447710990906,0.7781081,0.8206303,0.7621771,0.69054496,train_01015,0.79811245
train_00377,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00377.jpg,1,0.0,0.0,0.0,,0.8041792,,none,,0.0,0.5812591508052709,0.550888699951144,0.6346998535871157,0.3282576866764275,0.7591508052708639,0.36237188872620796,0.6312881708145142,0.6843559741973877,0.3156440854072571,0.3687118291854858,0.7388889,0.7958089,0.790495,0.7684469,train_00041,0.8041792
train_00378,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00378.jpg,0,0.0,0.0,0.0,,0.7628756,,none,,0.0,0.5373352855051244,0.5193540888684386,0.5538067349926794,0.4385065885797949,0.6354319180087848,0.3521229868228404,0.6199684143066406,0.3099842369556427,0.6900157928466797,0.3800315856933594,0.7513593,0.79666626,0.7369524,0.7795942,train_00585,0.7628756
train_00379,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00379.jpg,0,0.0,0.0,0.0,,0.8614135,,none,,0.0,0.30600292825768666,0.3538411282149101,0.3938506588579795,0.1426061493411419,0.47510980966325034,0.3140556368960469,0.49404817819595337,0.7529759407043457,0.2470240890979766,0.5059518218040466,0.7646938,0.80080605,0.84969413,0.839049,train_00294,0.8614135
train_00380,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00380.jpg,1,0.0,0.0,0.0,,0.67388433,,none,,0.0,0.8894582723279648,0.7852447991105859,0.8740849194729137,0.881112737920937,0.9194729136163983,0.6874084919472914,0.18356072902679443,0.0917803272604942,0.9082196354866028,0.8164392709732056,0.7118062,0.7563334,0.6002946,0.49456608,train_00959,0.67388433
train_00381,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00381.jpg,1,0.0,0.0,0.0,,0.92447513,,none,,0.0,0.3367496339677892,0.37684190592689004,0.5087847730600292,0.0395314787701317,0.43191800878477304,0.5812591508052709,0.1344512701034546,0.0672255828976631,0.9327743649482728,0.8655487298965454,0.7679225,0.77110094,0.9041003,0.85855407,train_00293,0.92447513
