id,path,label,pred_label,pred_clean,pred_dusty,confidence,embedding_row,nearest_id,nearest_cos_sim,resnet18_dup_score,phash_dup_score,phash_nearest_id,nearest_phash_dist,dup_score,dup_source,effective_nearest_id,nearest_label,label_conflict,mean_cos,centroid_cos,density_rank,centroid_rank,ood_score_raw,ood_score,disagreement,mislabel_score,ood_score_v1,ood_score_raw_v1,mislabel_score_v1,raw_model_disagreement_v1,mean_knn1_cos,mean_knn5_cos,mean_knn10_cos,mean_knn20_cos,embedding_knn1_id,embedding_knn1_cos,embedding_knn1_label,ood_raw_rank_knn5,ood_raw_rank_knn10,ood_raw_rank_knn20,ood_score_v2_raw,ood_score_v2_q90_q99,ood_score_v2_q95_q995,ood_score_v2,knn1_label_disagreement,knn5_label_disagreement,knn10_label_disagreement,knn20_label_disagreement,raw_model_disagreement,model_signal_v2,knn_signal_v2,inlier_weight_v2,mislabel_score_v2_add,mislabel_score_v2_mul
train_00165,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00165.jpg,0,0,0.7659029364585876,0.2340970486402511,0.5318058729171753,165,train_01058,0.7679331,0.0,0.0,train_00691,14.0,0.0,none,train_01058,0,False,0.7293103,0.7630291,0.0600292825768667,0.5117130307467057,0.7592972181551976,0.7592972181551976,0.2340970486402511,0.0299660967250831,0.7592972181551976,0.7592972181551976,0.0299660967250831,0.2340970486402511,0.7679332,0.7439687,0.7293102,0.7172238,train_01058,0.7679332,0,0.9443631039531479,0.9407027818448024,0.9260614934114202,0.9407027818448024,0.4517704517704526,0.0,0.4517704517704526,0.0,0.0,0.1,0.4,0.2340970486402511,0.17929561696985713,0.1,0.46850535085829104,0.06914078759582165,0.06273348175666774
train_00166,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00166.jpg,0,0,0.9999631643295288,3.6882131098536775e-05,0.999926209449768,166,train_01336,0.8185024,0.0,0.0,train_00074,12.0,0.0,none,train_01336,0,False,0.7938318,0.7743061,0.465592972181552,0.609809663250366,0.4767203513909224,0.4767203513909224,3.6882131098536775e-05,1.929824446803088e-05,0.4767203513909224,0.4767203513909224,1.929824446803088e-05,3.6882131098536775e-05,0.81850255,0.8027674,0.79383177,0.78367364,train_01336,0.81850255,0,0.5885797950219619,0.5351390922401171,0.4956076134699854,0.5351390922401171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6882131098536775e-05,3.688077032216303e-05,0.0,1.0,2.2128462193297817e-05,0.0
train_00167,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00167.jpg,1,1,0.0152426799759268,0.9847573041915894,0.9695146083831788,167,train_00520,0.8204058,0.0,0.0,train_00010,20.0,0.0,none,train_00520,1,False,0.76078266,0.7033112,0.2005856515373353,0.1573938506588579,0.8166910688140556,0.8166910688140556,0.0152426958084106,0.0027089423651916,0.8166910688140556,0.8166910688140556,0.0027089423651916,0.0152426958084106,0.8204058,0.7729668,0.7607827,0.7479619,train_00520,0.8204058,1,0.8125915080527086,0.8001464128843339,0.7950219619326501,0.8001464128843339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152426799759268,0.015010340441748796,0.0,1.0,0.009006204265049278,0.0
train_00168,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00168.jpg,0,0,0.9994828701019288,0.0005170638905838,0.998965859413147,168,train_00330,0.8005253,0.0,0.0,train_00935,16.0,0.0,none,train_00330,0,False,0.791058,0.8056971,0.438506588579795,0.8601756954612005,0.3928257686676428,0.3928257686676428,0.0005170638905838,0.00031362320408,0.3928257686676428,0.3928257686676428,0.00031362320408,0.0005170638905838,0.80052525,0.79516995,0.79105794,0.7829914,train_00330,0.80052525,0,0.6493411420204978,0.5622254758418741,0.5029282576866764,0.5622254758418741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005170638905838,0.0005167965322061755,0.0,1.0,0.0003100779193237053,0.0
train_00169,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00169.jpg,0,0,0.9998806715011596,0.0001193258649436,0.9997613430023192,169,train_00166,0.76873165,0.0,0.0,train_00859,20.0,0.0,none,train_00166,0,False,0.75270224,0.71758556,0.1530014641288433,0.2144948755490483,0.8224011713030747,0.8224011713030747,0.0001193258649436,2.118707619620588e-05,0.8224011713030747,0.8224011713030747,2.118707619620588e-05,0.0001193258649436,0.7687318,0.76311725,0.7527022,0.74259955,train_00166,0.7687318,0,0.8653001464128843,0.8477306002928258,0.8301610541727672,0.8477306002928258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001193258649436,0.00011931162596726347,0.0,1.0,7.158697558035808e-05,0.0
train_00170,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00170.jpg,0,0,0.9977259039878844,0.002274066209793,0.9954518675804138,170,train_00722,0.809012,0.0,0.0,train_00751,18.0,0.0,none,train_00722,0,False,0.79409975,0.7671251,0.4699853587115666,0.5468521229868228,0.4992679355783309,0.4992679355783309,0.002274066209793,0.0011335189191723,0.4992679355783309,0.4992679355783309,0.0011335189191723,0.002274066209793,0.809012,0.8031441,0.79409975,0.78157604,train_00722,0.809012,0,0.5841874084919473,0.5307467057101025,0.5197657393850659,0.5307467057101025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002274066209793,0.0022688948326664775,0.0,1.0,0.0013613368995998864,0.0
train_00171,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00171.jpg,0,0,0.9991384744644164,0.0008614980033598,0.9982770085334778,171,train_00674,0.81267875,0.0,0.0,train_00197,18.0,0.0,none,train_00674,0,False,0.7805307,0.7813624,0.3396778916544656,0.6705710102489019,0.5279648609077598,0.5279648609077598,0.0008614980033598,0.0004059566627345,0.5279648609077598,0.5279648609077598,0.0004059566627345,0.0008614980033598,0.8126786,0.79014266,0.7805306,0.76771027,train_00674,0.8126786,0,0.6903367496339677,0.6610541727672035,0.6559297218155198,0.6610541727672035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008614980033598,0.0008607558265056926,0.0,1.0,0.0005164534959034155,0.0
train_00172,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00172.jpg,0,0,0.9999977350234984,2.212187837358215e-06,0.9999955892562866,172,train_00534,0.83114445,0.0,0.0,train_00249,18.0,0.0,none,train_00534,0,False,0.81508905,0.753858,0.7020497803806734,0.4399707174231332,0.4027818448023426,0.4027818448023426,2.212187837358215e-06,1.3211529118851652e-06,0.4027818448023426,0.4027818448023426,1.3211529118851652e-06,2.212187837358215e-06,0.8311446,0.82124996,0.8150891,0.8088192,train_00534,0.8311446,0,0.4011713030746706,0.2986822840409956,0.2240117130307467,0.2986822840409956,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.212187837358215e-06,2.2121829586614167e-06,0.0,1.0,1.32730977519685e-06,0.0
train_00173,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00173.jpg,0,0,0.9992988109588624,0.0007012078422121,0.9985975623130798,173,train_00131,0.8117147,0.0,0.0,train_00168,20.0,0.0,none,train_00131,0,False,0.7933297,0.78048855,0.4597364568081991,0.6654465592972182,0.4579795021961932,0.4579795021961932,0.0007012078422121,0.0003795360005773,0.4579795021961932,0.4579795021961932,0.0003795360005773,0.0007012078422121,0.81171477,0.8031681,0.79332966,0.7807523,train_00131,0.81171477,0,0.5834553440702782,0.54099560761347,0.5307467057101025,0.54099560761347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007012078422121,0.0007007161420599588,0.0,1.0,0.00042042968523597527,0.0
train_00174,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00174.jpg,0,0,0.9999974966049194,2.4749674594204407e-06,0.9999950528144836,174,train_01068,0.8435352,0.0,0.0,train_00321,18.0,0.0,none,train_01068,0,False,0.83535767,0.768659,0.8821376281112738,0.5585651537335286,0.2472913616398242,0.2472913616398242,2.4749674594204407e-06,1.8629201701088248e-06,0.2472913616398242,0.2472913616398242,1.8629201701088248e-06,2.4749674594204407e-06,0.84353524,0.8396894,0.83535767,0.82642525,train_01068,0.84353524,0,0.22620790629575402,0.11859443631039532,0.07906295754026355,0.11859443631039532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4749674594204407e-06,2.4749613373588564e-06,0.0,1.0,1.4849768024153137e-06,0.0
train_00175,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00175.jpg,1,1,0.0026061658281832,0.9973938465118408,0.9947876930236816,175,train_00465,0.91477096,0.0,1.0,train_00465,0.0,1.0,phash,train_00465,1,False,0.8495573,0.712802,0.9619326500732064,0.1939970717423133,0.3452415812591507,0.3452415812591507,0.0026061534881591,0.0016975066513952,0.3452415812591507,0.3452415812591507,0.0016975066513952,0.0026061534881591,0.914771,0.88090056,0.8495573,0.8212792,train_00465,0.914771,1,0.024890190336749635,0.038799414348462666,0.11346998535871157,0.038799414348462666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026061658281832,0.0025993737600193594,0.0,1.0,0.0015596242560116157,0.0
train_00176,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00176.jpg,1,1,0.0002784373646136,0.9997215867042542,0.9994431734085084,176,train_00713,0.89226556,0.0,0.0,train_00563,18.0,0.0,none,train_00713,1,False,0.8493837,0.7440263,0.9597364568081992,0.363103953147877,0.2789165446559298,0.2789165446559298,0.0002784132957458,0.0002006474332372,0.2789165446559298,0.2789165446559298,0.0002006474332372,0.0002784132957458,0.8922656,0.8626569,0.84938383,0.8338521,train_00713,0.8922656,1,0.07906295754026355,0.040995607613469986,0.03733528550512445,0.040995607613469986,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0002784373646136,0.0002783598439492591,0.0,1.0,0.00016701590636955546,0.0
train_00177,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00177.jpg,1,1,0.0122198397293686,0.9877800941467284,0.975560188293457,177,train_00432,0.95643944,0.0,0.0,train_00432,14.0,0.0,none,train_00432,1,False,0.7816613,0.7406874,0.349926793557833,0.3404099560761347,0.6538799414348463,0.6538799414348463,0.0122199058532714,0.0041261850132891,0.6538799414348463,0.6538799414348463,0.0041261850132891,0.0122199058532714,0.95643955,0.82695085,0.7816613,0.75302047,train_00432,0.95643955,1,0.34333821376281115,0.650805270863836,0.7635431918008785,0.650805270863836,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.0122198397293686,0.01207051443833365,0.1,1.0,0.0472423086630002,0.034742645895690864
train_00178,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00178.jpg,0,0,0.9977684020996094,0.002231617225334,0.995536744594574,178,train_00160,0.7862254,0.0,0.0,train_00268,18.0,0.0,none,train_00160,1,False,0.7799362,0.77223873,0.3367496339677892,0.5944363103953147,0.5601756954612006,0.5601756954612006,0.002231617225334,0.0009771387219416,0.5601756954612006,0.5601756954612006,0.0009771387219416,0.002231617225334,0.78622544,0.7850488,0.7799362,0.76905084,train_00160,0.78622544,1,0.7247437774524158,0.66398243045388,0.6434846266471449,0.66398243045388,0.0,0.0,0.0,1.0,0.2,0.1,0.05,0.002231617225334,0.002226637086512093,0.1,1.0,0.041335982251907266,0.014921920407615414
train_00179,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00179.jpg,0,0,0.9487840533256532,0.0512158833444118,0.8975682258605957,179,train_00231,0.79998064,0.0,0.0,train_01288,16.0,0.0,none,train_00231,1,False,0.6893269,0.64280444,0.0095168374816983,0.0351390922401171,0.980234260614934,0.980234260614934,0.0512158833444118,0.0009086260891887,0.980234260614934,0.980234260614934,0.0009086260891887,0.0512158833444118,0.79998064,0.74921215,0.6893269,0.6499983,train_00231,0.79998064,1,0.9275256222547584,0.9912152269399708,0.9941434846266471,0.9912152269399708,1.0,0.9157509157509178,1.0,1.0,0.2,0.2,0.1,0.0512158833444118,0.048592816446869365,0.2,0.0,0.0,0.0
train_00180,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00180.jpg,0,0,0.9999991655349731,8.678262020112015e-07,0.9999982714653016,180,train_00227,0.82070774,0.0,0.0,train_00338,20.0,0.0,none,train_00227,0,False,0.7895018,0.7485992,0.4289897510980966,0.3997071742313323,0.582723279648609,0.582723279648609,8.678262020112015e-07,3.621230454669067e-07,0.582723279648609,0.582723279648609,3.621230454669067e-07,8.678262020112015e-07,0.8207077,0.7992328,0.7895018,0.7808103,train_00227,0.8207077,0,0.6200585651537335,0.5717423133235725,0.5292825768667643,0.5717423133235725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.678262020112015e-07,8.678254519773503e-07,0.0,1.0,5.206952711864102e-07,0.0
train_00181,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00181.jpg,1,1,0.0031289807520806,0.996871054172516,0.9937421083450316,181,train_00158,0.8586588,0.0,0.0,train_00672,18.0,0.0,none,train_00158,1,False,0.82228535,0.78020453,0.7730600292825769,0.66398243045388,0.2705710102489018,0.2705710102489018,0.0031289458274841,0.0022680611337458,0.2705710102489018,0.2705710102489018,0.0022680611337458,0.0031289458274841,0.8586589,0.83261645,0.82228535,0.812195,train_00158,0.8586589,1,0.2891654465592972,0.22767203513909223,0.18887262079062958,0.22767203513909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031289807520806,0.0031191903408120994,0.0,1.0,0.0018715142044872595,0.0
train_00182,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00182.jpg,1,1,1.4456693861575332e-05,0.9999855756759644,0.9999711513519288,182,train_00405,0.8744696,0.0,0.0,train_00267,18.0,0.0,none,train_00405,1,False,0.857913,0.7041049,0.9875549048316252,0.1617862371888726,0.3427525622254759,0.3427525622254759,1.4424324035644531e-05,9.480076518775703e-06,0.3427525622254759,0.3427525622254759,9.480076518775703e-06,1.4424324035644531e-05,0.8744695,0.8654523,0.8579129,0.8479475,train_00405,0.8744695,1,0.07027818448023426,0.013177159590043924,0.005856515373352855,0.013177159590043924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4456693861575332e-05,1.4456485333538588e-05,0.0,1.0,8.673891200123152e-06,0.0
train_00183,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00183.jpg,0,0,0.9995843768119812,0.000415643909946,0.9991686940193176,183,train_01253,0.8041132,0.0,0.0,train_00073,20.0,0.0,none,train_01253,0,False,0.78740716,0.7638336,0.4092240117130307,0.5190336749633968,0.5468521229868228,0.5468521229868228,0.000415643909946,0.0001881915804375,0.5468521229868228,0.5468521229868228,0.0001881915804375,0.000415643909946,0.8041132,0.7973853,0.7874071,0.77503526,train_01253,0.8041132,0,0.6398243045387995,0.5915080527086384,0.5885797950219619,0.5915080527086384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000415643909946,0.00041547114631191386,0.0,1.0,0.0002492826877871483,0.0
train_00184,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00184.jpg,0,0,0.9997945427894592,0.0002054953802144,0.9995890259742736,184,train_00490,0.8322867,0.0,0.0,train_00052,16.0,0.0,none,train_00490,0,False,0.8118416,0.83061314,0.671303074670571,0.9612005856515372,0.2127379209370423,0.2127379209370423,0.0002054953802144,0.0001617122334134,0.2127379209370423,0.2127379209370423,0.0001617122334134,0.0002054953802144,0.83228683,0.81770456,0.8118416,0.8024699,train_00490,0.83228683,0,0.43704245973645683,0.3294289897510981,0.28184480234260617,0.3294289897510981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002054953802144,0.00020545315358256255,0.0,1.0,0.00012327189214953753,0.0
train_00185,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00185.jpg,0,0,0.9979908466339112,0.0020091589540243,0.9959816932678224,185,train_00789,0.9228875,0.0,0.0,train_00789,12.0,0.0,none,train_00789,0,False,0.805369,0.7773359,0.5966325036603221,0.6420204978038068,0.3852122986822841,0.3852122986822841,0.0020091589540243,0.0012302427774774,0.3852122986822841,0.3852122986822841,0.0012302427774774,0.0020091589540243,0.9228877,0.8388594,0.805369,0.78109044,train_00789,0.9228877,0,0.23060029282576866,0.404099560761347,0.5248901903367497,0.404099560761347,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0020091589540243,0.0020051222455488146,0.0,1.0,0.0012030733473292886,0.0
train_00186,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00186.jpg,0,1,0.4089792966842651,0.5910206437110901,0.1820412874221801,186,train_00913,0.90859026,0.0,0.0,train_00913,16.0,0.0,none,train_00913,0,False,0.7447454,0.77637494,0.1149341142020497,0.6325036603221084,0.6780380673499268,0.6780380673499268,0.5910206437110901,0.0346399354852827,0.6780380673499268,0.6780380673499268,0.0346399354852827,0.5910206437110901,0.90859044,0.77230096,0.7447455,0.72550756,train_00913,0.90859044,0,0.8177159590043924,0.8857979502196194,0.9106881405563689,0.8857979502196194,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.5910206437110901,0.3493054012926713,0.5,1.0,0.4095832407756028,0.41791470498935024
train_00187,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00187.jpg,1,1,0.3712061941623688,0.6287937760353088,0.2575875520706177,187,train_01154,0.9823832,0.0,0.25,train_01154,4.0,0.25,phash,train_01154,0,True,0.7412635,0.60477376,0.0951683748169839,0.0131771595900439,0.937628111273792,0.937628111273792,0.3712062239646911,0.005963881652113,0.937628111273792,0.937628111273792,0.005963881652113,0.3712062239646911,0.98238313,0.8437885,0.7412636,0.6741856,train_01154,0.98238313,0,0.19399707174231332,0.9055636896046853,0.9824304538799414,0.9055636896046853,0.06105006105006136,0.0,0.06105006105006136,1.0,0.4,0.3,0.15,0.3712061941623688,0.23341214451505188,0.3,0.9281763987646336,0.24136975408610267,0.24561386142836272
train_00188,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00188.jpg,1,0,0.9274743795394896,0.0725256577134132,0.8549486994743347,188,train_01300,0.9412681,0.0,0.0,train_01300,12.0,0.0,none,train_01300,1,False,0.75638187,0.7945324,0.1749633967789165,0.7906295754026355,0.5787701317715959,0.5787701317715959,0.9274743422865868,0.3340112681295674,0.5787701317715959,0.5787701317715959,0.3340112681295674,0.9274743422865868,0.9412682,0.7850157,0.7563818,0.7368395,train_01300,0.9412682,1,0.7254758418740849,0.8257686676427526,0.8565153733528551,0.8257686676427526,0.0,0.0,0.0,0.0,0.8,0.9,0.9,0.9274743795394896,0.8602086970612709,0.9,1.0,0.8761252182367625,0.8798794391023942
train_00189,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00189.jpg,0,0,0.9999982118606568,1.7416607533959905e-06,0.999996542930603,189,train_00110,0.8890445,0.0,0.0,train_00130,18.0,0.0,none,train_00110,0,False,0.8499638,0.7644992,0.9648609077598828,0.5263543191800878,0.2105417276720351,0.2105417276720351,1.7416607533959905e-06,1.374963735995934e-06,0.2105417276720351,0.2105417276720351,1.374963735995934e-06,1.7416607533959905e-06,0.8890445,0.85954463,0.8499638,0.8377023,train_00110,0.8890445,0,0.09443631039531479,0.03587115666178624,0.02342606149341142,0.03587115666178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7416607533959905e-06,1.7416577428749452e-06,0.0,1.0,1.0449946457249671e-06,0.0
train_00190,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00190.jpg,1,1,0.0529848933219909,0.9470151662826538,0.8940303325653076,190,train_00347,0.82034403,0.0,0.0,train_00579,16.0,0.0,none,train_00347,1,False,0.8024411,0.76576525,0.5710102489019033,0.5358711566617862,0.4430453879941435,0.4430453879941435,0.0529848337173461,0.0263829669881604,0.4430453879941435,0.4430453879941435,0.0263829669881604,0.0529848337173461,0.82034385,0.81212986,0.8024411,0.7875379,train_00347,0.82034385,1,0.49414348462664714,0.42972181551976574,0.4494875549048316,0.42972181551976574,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0529848933219909,0.050177497559793886,0.0,1.0,0.030106498535876332,0.0
train_00191,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00191.jpg,1,1,0.0544325336813926,0.9455674290657043,0.8911348581314087,191,train_00916,0.8412328,0.0,0.0,train_00077,18.0,0.0,none,train_00916,0,False,0.8015579,0.80339116,0.5614934114202049,0.8462664714494875,0.3245973645680819,0.3245973645680819,0.0544325709342956,0.0327615944704695,0.3245973645680819,0.3245973645680819,0.0327615944704695,0.0544325709342956,0.8412329,0.8120453,0.8015579,0.79111665,train_00916,0.8412329,0,0.49633967789165445,0.43923865300146414,0.40702781844802344,0.43923865300146414,0.0,0.0,0.0,1.0,0.2,0.2,0.15,0.0544325336813926,0.05146963093064676,0.2,1.0,0.11088177855838807,0.10145898770502963
train_00192,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00192.jpg,1,0,0.5119144320487976,0.4880855679512024,0.0238288640975952,192,train_00117,0.7943946,0.0,0.0,train_00788,20.0,0.0,none,train_00117,1,False,0.7720554,0.82543254,0.2701317715959004,0.9472913616398244,0.45900439238653,0.45900439238653,0.5119144320487976,0.0065992480522888,0.45900439238653,0.45900439238653,0.0065992480522888,0.5119144320487976,0.79439455,0.7812733,0.77205527,0.76144046,train_00117,0.79439455,1,0.7591508052708639,0.7306002928257687,0.698389458272328,0.7306002928257687,0.0,0.0,0.0,0.0,0.2,0.2,0.15,0.5119144320487976,0.262056385739843,0.2,1.0,0.23723383144390583,0.22893509374486168
train_00193,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00193.jpg,0,0,0.999984860420227,1.5181570233835371e-05,0.9999696612358092,193,train_00752,0.80304265,0.0,0.0,train_00080,18.0,0.0,none,train_00752,0,False,0.7794844,0.738235,0.3338213762811127,0.3272327964860907,0.668814055636896,0.668814055636896,1.5181570233835371e-05,5.027770133847158e-06,0.668814055636896,0.668814055636896,5.027770133847158e-06,1.5181570233835371e-05,0.8030426,0.7865812,0.7794844,0.7707987,train_00752,0.8030426,0,0.7152269399707174,0.6669106881405563,0.6259150805270863,0.6669106881405563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5181570233835371e-05,1.5181339938795687e-05,0.0,1.0,9.108803963277413e-06,0.0
train_00194,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00194.jpg,1,1,0.2318867146968841,0.7681132555007935,0.5362265110015869,194,train_00403,0.95506465,0.0,0.5625,train_00403,2.0,0.5625,phash,train_00403,1,False,0.7819964,0.8198445,0.3543191800878477,0.9253294289897512,0.4172767203513908,0.4172767203513908,0.2318867444992065,0.0724580385654901,0.4172767203513908,0.4172767203513908,0.0724580385654901,0.2318867444992065,0.9550648,0.80561227,0.78199637,0.7619575,train_00403,0.9550648,1,0.5658857979502196,0.6464128843338214,0.6954612005856515,0.6464128843338214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318867146968841,0.17811525933320732,0.0,1.0,0.1068691555999244,0.0
train_00195,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00195.jpg,0,0,0.9994845390319824,0.0005154567770659,0.9989690780639648,195,train_00712,0.99770075,0.0894972962258302,1.0,train_00712,0.0,1.0,phash,train_00712,0,False,0.834274,0.8535835,0.8733528550512445,0.9970717423133236,0.0771595900439239,0.0771595900439239,0.0005154567770659,0.0004751939500379,0.0771595900439239,0.0771595900439239,0.0004751939500379,0.0005154567770659,0.9977008,0.85778487,0.83427393,0.8175925,train_00712,0.9977008,0,0.1061493411420205,0.1273792093704246,0.13689604685212298,0.1273792093704246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005154567770659,0.0005151910792166223,0.0,1.0,0.00030911464752997336,0.0
train_00196,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00196.jpg,0,0,0.9999933242797852,6.690712780255126e-06,0.9999865889549256,196,train_00534,0.8730267,0.0,0.0,train_00064,20.0,0.0,none,train_00534,0,False,0.83512765,0.7828988,0.8792093704245973,0.6830161054172768,0.1992679355783309,0.1992679355783309,6.690712780255126e-06,5.357396407737853e-06,0.1992679355783309,0.1992679355783309,5.357396407737853e-06,6.690712780255126e-06,0.87302667,0.8482768,0.83512765,0.82376206,train_00534,0.87302667,0,0.1603221083455344,0.12152269399707175,0.095900439238653,0.12152269399707175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.690712780255126e-06,6.690667915529788e-06,0.0,1.0,4.014400749317872e-06,0.0
train_00197,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00197.jpg,0,0,0.9999383687973022,6.167736137285829e-05,0.9998766183853148,197,train_01266,0.9232334,0.0,0.0,train_01266,12.0,0.0,none,train_01266,0,False,0.8348665,0.77777547,0.87701317715959,0.6449487554904831,0.2158125915080527,0.2158125915080527,6.167736137285829e-05,4.836064262714251e-05,0.2158125915080527,0.2158125915080527,4.836064262714251e-05,6.167736137285829e-05,0.9232332,0.85836935,0.8348664,0.8161623,train_01266,0.9232332,0,0.10395314787701318,0.12371888726207907,0.1493411420204978,0.12371888726207907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.167736137285829e-05,6.167355644664044e-05,0.0,1.0,3.7004133867984264e-05,0.0
train_00198,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00198.jpg,1,1,0.0055953566916286,0.994404673576355,0.98880934715271,198,train_00401,0.8572514,0.0,0.0,train_00299,18.0,0.0,none,train_00401,1,False,0.8286169,0.7480746,0.8323572474377745,0.397510980966325,0.3415812591508053,0.3415812591508053,0.005595326423645,0.0036428406549215,0.3415812591508053,0.3415812591508053,0.0036428406549215,0.005595326423645,0.8572513,0.8410363,0.8286168,0.81411886,train_00401,0.8572513,1,0.2144948755490483,0.1683748169838946,0.1698389458272328,0.1683748169838946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055953566916286,0.005564048844482212,0.0,1.0,0.003338429306689327,0.0
train_00199,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00199.jpg,1,0,0.9522724747657776,0.0477275252342224,0.9045449495315552,199,train_00143,0.80239886,0.0,0.0,train_00035,20.0,0.0,none,train_00143,0,False,0.78563946,0.84099346,0.3938506588579795,0.985358711566618,0.3695461200585651,0.3695461200585651,0.9522724747657776,0.543056112348924,0.3695461200585651,0.3695461200585651,0.543056112348924,0.9522724747657776,0.8023988,0.79269993,0.78563935,0.77459794,train_00143,0.8023988,0,0.6705710102489019,0.6068814055636896,0.5944363103953147,0.6068814055636896,0.0,0.0,0.0,1.0,1.0,0.9,0.8,0.9522724747657776,0.9068228661965385,0.9,1.0,0.9040937197179231,0.9034049920035225
