id,path,label,pred_label,pred_clean,pred_dusty,confidence,embedding_row,nearest_id,nearest_cos_sim,resnet18_dup_score,phash_dup_score,phash_nearest_id,nearest_phash_dist,dup_score,dup_source,effective_nearest_id,nearest_label,label_conflict,mean_cos,centroid_cos,density_rank,centroid_rank,ood_score_raw,ood_score,disagreement,mislabel_score,ood_score_v1,ood_score_raw_v1,mislabel_score_v1,raw_model_disagreement_v1,mean_knn1_cos,mean_knn5_cos,mean_knn10_cos,mean_knn20_cos,embedding_knn1_id,embedding_knn1_cos,embedding_knn1_label,ood_raw_rank_knn5,ood_raw_rank_knn10,ood_raw_rank_knn20,ood_score_v2_raw,ood_score_v2_q90_q99,ood_score_v2_q95_q995,ood_score_v2,knn1_label_disagreement,knn5_label_disagreement,knn10_label_disagreement,knn20_label_disagreement,raw_model_disagreement,model_signal_v2,knn_signal_v2,inlier_weight_v2,mislabel_score_v2_add,mislabel_score_v2_mul,ood_score_original,global_nn1_id,global_nn1_label,global_nn1_cos,global_nn1_distance,global_nn1_ood,ood_score_nn1_only,panelness_nn1_rank,panelness_anchor_max_sim,panelness_anchor_top3_sim,panelness_anchor_top5_sim,panelness_anchor_proto_sim,panelness_anchor_max_rank,panelness_anchor_top3_rank,panelness_anchor_top5_rank,panelness_anchor_proto_rank,panelness_final_max,ood_score_v3_max_mult,ood_score_v3_max_cap_only,ood_score_v3_max,panelness_final_top3,ood_score_v3_top3_mult,ood_score_v3_top3_cap_only,ood_score_v3_top3,panelness_final_top5,ood_score_v3_top5_mult,ood_score_v3_top5_cap_only,ood_score_v3_top5,panelness_final_proto,ood_score_v3_proto_mult,ood_score_v3_proto_cap_only,ood_score_v3_proto
train_00499,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00499.jpg,0,0,0.988831102848053,0.0111689809709787,0.9776620268821716,499,train_01293,0.79269034,0.0,0.0,train_00686,18.0,0.0,none,train_01293,0,False,0.76819456,0.8136809,0.2459736456808199,0.8938506588579795,0.4948755490483162,0.4948755490483162,0.0111689809709787,0.0055157006707641,0.4948755490483162,0.4948755490483162,0.0055157006707641,0.0111689809709787,0.79269046,0.78003293,0.76819456,0.7575065,train_01293,0.79269046,0,0.7657393850658858,0.7547584187408491,0.7284040995607614,0.7547584187408491,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0111689809709787,0.011044234772637,0.1,1.0,0.0466265408635822,0.0332328674246401,0.0,train_01293,0,0.79269046,0.20730954,0.8103953147877013,0.8103953147877013,0.1903367496339678,0.63418144,0.60503757,0.59326047,0.7263285,0.4751098096632504,0.38433382137628114,0.45534407027818447,0.6859443631039531,0.38967789165446565,0.0,0.0,0.0,0.3261346998535871,0.0,0.0,0.0,0.3758418740849194,0.0,0.0,0.0,0.5372620790629575,0.0,0.0,0.0
train_00500,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00500.jpg,1,1,0.0135460700839757,0.9864539504051208,0.9729079008102416,500,train_00496,0.8443472,0.0,0.0,train_01265,16.0,0.0,none,train_00496,1,False,0.82390356,0.7465416,0.7906295754026355,0.3865300146412884,0.3710102489019033,0.3710102489019033,0.0135460495948791,0.0082894928360887,0.3710102489019033,0.3710102489019033,0.0082894928360887,0.0135460495948791,0.8443472,0.8361815,0.82390356,0.80989444,train_00496,0.8443472,1,0.2554904831625183,0.2101024890190336,0.2130307467057101,0.2101024890190336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135460700839757,0.0133625743468024,0.0,1.0,0.0080175446080814,0.0,0.0,train_00496,1,0.8443472,0.15565282,0.42752562225475843,0.42752562225475843,0.5732064421669106,0.59079194,0.5836881,0.57254624,0.7106856,0.10248901903367497,0.1720351390922401,0.21156661786237188,0.5307467057101025,0.24370424597364565,0.0,0.0,0.0,0.2923865300146412,0.0,0.0,0.0,0.3200585651537335,0.0,0.0,0.0,0.5434846266471449,0.0,0.0,0.0
train_00501,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00501.jpg,1,1,0.0032917167991399,0.9967082738876344,0.9934165477752686,501,train_00475,0.774892,0.0,0.0,train_00319,18.0,0.0,none,train_00475,1,False,0.76193947,0.65455174,0.2071742313323572,0.0475841874084919,0.8566617862371889,0.8566617862371889,0.0032917261123657,0.0004687238699505,0.8566617862371889,0.8566617862371889,0.0004687238699505,0.0032917261123657,0.77489185,0.76873404,0.7619394,0.75482523,train_00475,0.77489185,1,0.8433382137628112,0.7935578330893118,0.7481698389458272,0.7935578330893118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032917167991399,0.0032808813689976,0.0,1.0,0.0019685288213985,0.0,0.0,train_00475,1,0.77489185,0.22510815,0.8967789165446559,0.8967789165446559,0.10395314787701318,0.608003,0.5678386,0.5523798,0.6416498,0.22108345534407028,0.07540263543191801,0.07247437774524158,0.08345534407027819,0.18594436310395315,0.0,0.0,0.0,0.08396778916544656,0.0,0.0,0.0,0.08191800878477305,0.0,0.0,0.0,0.08960468521229868,0.0,0.0,0.0
train_00502,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00502.jpg,0,0,0.9996951818466188,0.0003048081998713,0.9993903636932372,502,train_00027,0.99076486,0.0,1.0,train_00027,0.0,1.0,phash,train_00027,0,False,0.83216727,0.7506784,0.8609077598828697,0.4143484626647145,0.3177159590043924,0.3177159590043924,0.0003048081998713,0.0002078389868526,0.3177159590043924,0.3177159590043924,0.0002078389868526,0.0003048081998713,0.9907648,0.90357316,0.83216727,0.7886232,train_00027,0.9907648,0,0.0021961932650073,0.1398243045387994,0.4341142020497804,0.1398243045387994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003048081998713,0.0003047152887986,0.0,1.0,0.0001828291732792,0.0,0.0,train_00027,0,0.9907648,0.009235203,0.045021961932650074,0.045021961932650074,0.955710102489019,0.6514678,0.61060303,0.5907759,0.6927637,0.6588579795021962,0.4582723279648609,0.41947291361639827,0.3645680819912152,0.7479136163982429,0.0,0.0,0.0,0.6075036603221082,0.0,0.0,0.0,0.5803440702781845,0.0,0.0,0.0,0.5419106881405563,0.0,0.0,0.0
train_00503,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00503.jpg,1,1,0.0005939560942351,0.999406099319458,0.998812198638916,503,train_00206,0.851905,0.0,0.0,train_00280,16.0,0.0,none,train_00206,1,False,0.82854253,0.74159086,0.8316251830161054,0.3469985358711566,0.3622254758418741,0.3622254758418741,0.0005939006805419,0.0003783248147972,0.3622254758418741,0.3622254758418741,0.0003783248147972,0.0005939006805419,0.8519052,0.8379874,0.8285426,0.81767446,train_00206,0.8519052,1,0.2408491947291361,0.1691068814055636,0.1354319180087847,0.1691068814055636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005939560942351,0.0005936033433065,0.0,1.0,0.0003561620059839,0.0,0.0,train_00206,1,0.8519052,0.14809477,0.39128843338213765,0.39128843338213765,0.6094436310395315,0.7155058,0.66917425,0.6477601,0.74554956,0.9641288433382138,0.9692532942898975,0.9831625183016105,0.8411420204978038,0.857723279648609,0.0,0.0,0.0,0.8613103953147876,0.0,0.0,0.0,0.8710468521229868,0.0,0.0,0.0,0.771632503660322,0.0,0.0,0.0
train_00504,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00504.jpg,0,0,0.9995089769363404,0.0004910263232886,0.9990179538726808,504,train_00131,0.96739054,0.0,0.0,train_00131,12.0,0.0,none,train_00131,0,False,0.8263918,0.7697725,0.8184480234260615,0.5695461200585652,0.281112737920937,0.281112737920937,0.0004910263232886,0.0003526459141722,0.281112737920937,0.281112737920937,0.0003526459141722,0.0004910263232886,0.9673904,0.85169667,0.8263919,0.80585766,train_00131,0.9673904,0,0.1405563689604685,0.1822840409956076,0.2503660322108345,0.1822840409956076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004910263232886,0.000490785218039,0.0,1.0,0.0002944711308234,0.0,0.0,train_00131,0,0.9673904,0.032609582,0.11822840409956076,0.11822840409956076,0.8825036603221084,0.631227,0.62732935,0.6054512,0.6845251,0.4465592972181552,0.6808199121522694,0.6361639824304539,0.3001464128843338,0.5773426061493412,0.0,0.0,0.0,0.7413250366032211,0.0,0.0,0.0,0.7100658857979503,0.0,0.0,0.0,0.47485358711566616,0.0,0.0,0.0
train_00505,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00505.jpg,1,1,0.0517080463469028,0.9482920169830322,0.8965840339660645,505,train_00855,0.7642404,0.0,0.0,train_00959,18.0,0.0,none,train_00855,1,False,0.75119126,0.71065557,0.1456808199121522,0.1830161054172767,0.839385065885798,0.839385065885798,0.0517079830169677,0.0074461970052352,0.839385065885798,0.839385065885798,0.0074461970052352,0.0517079830169677,0.76424026,0.7606646,0.75119126,0.7362415,train_00855,0.76424026,1,0.8799414348462665,0.8550512445095169,0.8616398243045388,0.8550512445095169,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0517080463469028,0.0490343275645565,0.1,1.0,0.0694205965387339,0.0700245153960786,0.0,train_00855,1,0.76424026,0.23575974,0.9355783308931186,0.9355783308931186,0.06515373352855051,0.620487,0.59854054,0.5752201,0.7288472,0.32723279648609077,0.31478770131771594,0.24084919472913616,0.7093704245973645,0.24860907759882866,0.0,0.0,0.0,0.2398975109809663,0.0,0.0,0.0,0.18814055636896046,0.0,0.0,0.0,0.5161054172767203,0.0,0.0,0.0
train_00506,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00506.jpg,1,1,0.0596331916749477,0.940366804599762,0.8807336091995239,506,train_00278,0.769035,0.0,0.0,train_00278,18.0,0.0,none,train_00278,1,False,0.75257564,0.74858683,0.1522693997071742,0.3989751098096633,0.7490483162518301,0.7490483162518301,0.059633195400238,0.0131802231967496,0.7490483162518301,0.7490483162518301,0.0131802231967496,0.059633195400238,0.7690351,0.7599876,0.75257576,0.7428567,train_00278,0.7690351,1,0.8850658857979502,0.8484626647144948,0.8272327964860908,0.8484626647144948,0.0,0.0,0.0,0.0,0.2,0.1,0.05,0.0596331916749477,0.0560770739034556,0.1,1.0,0.0736462443420734,0.0748846271964117,0.0,train_00278,1,0.7690351,0.2309649,0.9143484626647145,0.9143484626647145,0.08638360175695461,0.6314796,0.59768504,0.5840436,0.7174459,0.45095168374816985,0.3096632503660322,0.3294289897510981,0.6010248901903368,0.3415812591508053,0.0,0.0,0.0,0.2426793557833089,0.0,0.0,0.0,0.256515373352855,0.0,0.0,0.0,0.44663250366032214,0.0,0.0,0.0
train_00507,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00507.jpg,1,1,0.0828998014330864,0.917100191116333,0.834200382232666,507,train_00391,0.7908953,0.0,0.0,train_00685,14.0,0.0,none,train_00391,1,False,0.76092577,0.77016056,0.2027818448023426,0.5717423133235725,0.6496339677891654,0.6496339677891654,0.0828998088836669,0.0242295812668877,0.6496339677891654,0.6496339677891654,0.0242295812668877,0.0828998088836669,0.7908953,0.77445364,0.7609259,0.7453515,train_00391,0.7908953,1,0.8045387994143485,0.7979502196193266,0.8177159590043924,0.7979502196193266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828998014330864,0.0760274237377895,0.0,1.0,0.0456164542426737,0.0,0.0,train_00391,1,0.7908953,0.20910472,0.8199121522693997,0.8199121522693997,0.1808199121522694,0.60471064,0.59758854,0.5847788,0.7311665,0.18887262079062958,0.3089311859443631,0.3367496339677892,0.7276720351390923,0.18645680819912153,0.0,0.0,0.0,0.27049780380673494,0.0,0.0,0.0,0.2899707174231332,0.0,0.0,0.0,0.5636163982430454,0.0,0.0,0.0
train_00508,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00508.jpg,0,0,0.999882698059082,0.0001172596676042,0.9997654557228088,508,train_01250,0.9506324,0.0,1.0,train_01250,0.0,1.0,phash,train_01250,0,False,0.8190259,0.7495279,0.732796486090776,0.4048316251830161,0.3983894582723279,0.3983894582723279,0.0001172596676042,7.05281063057395e-05,0.3983894582723279,0.3983894582723279,7.05281063057395e-05,0.0001172596676042,0.9506325,0.84396696,0.8190259,0.7984984,train_01250,0.9506325,0,0.1925329428989751,0.2679355783308931,0.3235724743777452,0.2679355783308931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001172596676042,0.0001172459163122,0.0,1.0,7.034754978732543e-05,0.0,0.0,train_01250,0,0.9506325,0.049367487,0.16800878477306003,0.16800878477306003,0.832723279648609,0.62918735,0.6084761,0.5721725,0.65253323,0.431185944363104,0.42825768667642755,0.20717423133235724,0.11566617862371889,0.5516471449487554,0.0,0.0,0.0,0.549597364568082,0.0,0.0,0.0,0.3948389458272328,0.0,0.0,0.0,0.3307833089311859,0.0,0.0,0.0
train_00509,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00509.jpg,1,1,0.0257649961858987,0.9742350578308104,0.9484701156616212,509,train_00640,0.8114093,0.0,0.0625,train_00640,6.0,0.0625,phash,train_00640,0,True,0.7728659,0.73966664,0.2759882869692533,0.3338213762811127,0.700878477306003,0.700878477306003,0.0257649421691894,0.0073097157099061,0.700878477306003,0.700878477306003,0.0073097157099061,0.0257649421691894,0.8114093,0.78274345,0.77286583,0.7609966,train_00640,0.8114093,0,0.7474377745241582,0.7247437774524158,0.7027818448023426,0.7247437774524158,0.0,0.0,0.0,1.0,0.2,0.1,0.05,0.0257649961858987,0.0251011625491796,0.1,1.0,0.0550606975295077,0.0501010604171005,0.0,train_00640,0,0.8114093,0.1885907,0.681918008784773,0.681918008784773,0.318814055636896,0.6722549,0.659419,0.635719,0.76128274,0.8316251830161054,0.9480234260614934,0.9443631039531479,0.9253294289897511,0.6777818448023426,0.0,0.0,0.0,0.7592606149341141,0.0,0.0,0.0,0.7566983894582723,0.0,0.0,0.0,0.7433748169838945,0.0,0.0,0.0
train_00510,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00510.jpg,1,1,0.0019106196705251,0.9980893731117249,0.9961787462234496,510,train_01146,0.87766254,0.0,0.0,train_00206,14.0,0.0,none,train_01146,1,False,0.8464848,0.7651868,0.944363103953148,0.5322108345534406,0.220497803806735,0.220497803806735,0.0019106268882751,0.0014836467176114,0.220497803806735,0.220497803806735,0.0014836467176114,0.0019106268882751,0.8776626,0.8571352,0.8464848,0.83700526,train_01146,0.8776626,1,0.1090775988286969,0.0563689604685212,0.0263543191800878,0.0563689604685212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019106196705251,0.0019069691892093,0.0,1.0,0.0011441815135255,0.0,0.0,train_01146,1,0.8776626,0.1223374,0.3041727672035139,0.3041727672035139,0.6965592972181552,0.6268599,0.62046194,0.60562086,0.73838496,0.4019033674963397,0.5885797950219619,0.6405563689604685,0.7913616398243045,0.49030014641288433,0.0,0.0,0.0,0.6209736456808199,0.0,0.0,0.0,0.6573572474377745,0.0,0.0,0.0,0.7629209370424597,0.0,0.0,0.0
train_00511,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00511.jpg,0,0,0.999968409538269,3.161929271300323e-05,0.9999367594718932,511,train_00421,0.8099005,0.0,0.0,train_00559,16.0,0.0,none,train_00421,0,False,0.7950589,0.8009939,0.486090775988287,0.8301610541727672,0.3762811127379208,0.3762811127379208,3.161929271300323e-05,1.9720302865727022e-05,0.3762811127379208,0.3762811127379208,1.9720302865727022e-05,3.161929271300323e-05,0.8099004,0.80102205,0.79505897,0.78692913,train_00421,0.8099004,0,0.6061493411420205,0.5146412884333821,0.4560761346998536,0.5146412884333821,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.161929271300323e-05,3.161829290261847e-05,0.0,1.0,1.897097574157108e-05,0.0,0.0,train_00421,0,0.8099004,0.1900996,0.698389458272328,0.698389458272328,0.30234260614934116,0.6366589,0.6201703,0.59962404,0.6917605,0.5051244509516838,0.5863836017569546,0.5490483162518301,0.35431918008784774,0.44428989751098097,0.0,0.0,0.0,0.5011713030746705,0.0,0.0,0.0,0.47503660322108343,0.0,0.0,0.0,0.33872620790629576,0.0,0.0,0.0
train_00512,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00512.jpg,1,1,0.0011593159288167,0.9988407492637634,0.9976814985275269,512,train_00405,0.8403421,0.0,0.0,train_00761,18.0,0.0,none,train_00405,1,False,0.82622707,0.72876704,0.8147877013177159,0.2730600292825769,0.4019033674963397,0.4019033674963397,0.0011592507362365,0.0006917364425746,0.4019033674963397,0.4019033674963397,0.0006917364425746,0.0011592507362365,0.8403422,0.83322465,0.826227,0.81688374,train_00405,0.8403422,1,0.2833089311859443,0.1859443631039531,0.1464128843338213,0.1859443631039531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011593159288167,0.0011579719909726,0.0,1.0,0.0006947831945836,0.0,0.0,train_00405,1,0.8403422,0.15965778,0.45534407027818447,0.45534407027818447,0.5453879941434846,0.6248351,0.6027007,0.59070575,0.7236834,0.3806734992679356,0.3601756954612006,0.41874084919472915,0.6581259150805271,0.43008784773060027,0.0,0.0,0.0,0.4157393850658858,0.0,0.0,0.0,0.4567349926793558,0.0,0.0,0.0,0.6243045387994143,0.0,0.0,0.0
train_00513,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00513.jpg,0,0,0.9999880790710448,1.1917803021788131e-05,0.9999761581420898,513,train_00303,0.887099,0.0,0.0,train_00146,20.0,0.0,none,train_00303,0,False,0.84661853,0.7524307,0.9465592972181552,0.4326500732064421,0.2590043923865299,0.2590043923865299,1.1917803021788131e-05,8.83082914315402e-06,0.2590043923865299,0.2590043923865299,8.83082914315402e-06,1.1917803021788131e-05,0.88709885,0.86789787,0.84661865,0.8306154,train_00303,0.88709885,0,0.0600292825768667,0.0541727672035139,0.0505124450951683,0.0541727672035139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1917803021788131e-05,1.1917660950505008e-05,0.0,1.0,7.150596570303005e-06,0.0,0.0,train_00303,0,0.88709885,0.11290115,0.28989751098096633,0.28989751098096633,0.7108345534407028,0.62060475,0.5981402,0.5857316,0.6681827,0.3279648609077599,0.3118594436310395,0.3513909224011713,0.19546120058565153,0.4428257686676428,0.0,0.0,0.0,0.4315519765739385,0.0,0.0,0.0,0.45922401171303073,0.0,0.0,0.0,0.3500732064421669,0.0,0.0,0.0
train_00514,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00514.jpg,1,0,0.9934913516044616,0.0065086497925221,0.9869827032089232,514,train_00608,0.76262265,0.0,0.0,train_00564,18.0,0.0,none,train_00608,0,False,0.74801075,0.79048383,0.1295754026354319,0.7481698389458272,0.62298682284041,0.62298682284041,0.9934913502074778,0.3696835804523182,0.62298682284041,0.62298682284041,0.3696835804523182,0.9934913502074778,0.7626227,0.7560257,0.74801075,0.73446184,train_00608,0.7626227,0,0.9011713030746704,0.8711566617862372,0.8711566617862372,0.8711566617862372,0.0,0.0,0.0,1.0,0.8,0.9,0.9,0.9934913516044616,0.98702506571286,0.9,1.0,0.952215039427716,0.9425086520247832,0.0,train_00608,0,0.7626227,0.23737729,0.9414348462664714,0.9414348462664714,0.05929721815519766,0.654178,0.6096996,0.59523726,0.7205124,0.6822840409956076,0.4443631039531479,0.4816983894582723,0.6339677891654466,0.49538799414348456,0.0,0.0,0.0,0.32884333821376277,0.0,0.0,0.0,0.3549780380673499,0.0,0.0,0.0,0.46156661786237185,0.0,0.0,0.0
train_00515,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00515.jpg,0,0,0.9947463870048524,0.0052536111325025,0.9894927740097046,515,train_01110,0.85685134,0.0,0.0,train_00854,18.0,0.0,none,train_01110,0,False,0.7663275,0.7915666,0.2313323572474377,0.7620790629575402,0.5563689604685212,0.5563689604685212,0.0052536111325025,0.0023061761444797,0.5563689604685212,0.5563689604685212,0.0023061761444797,0.0052536111325025,0.85685116,0.7815654,0.7663274,0.75175583,train_01110,0.85685116,0,0.7576866764275256,0.7693997071742313,0.7723279648609077,0.7693997071742313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052536111325025,0.0052260106927853,0.0,1.0,0.0031356064156711,0.0,0.0,train_01110,0,0.85685116,0.14314884,0.37445095168374815,0.37445095168374815,0.626281112737921,0.64418215,0.62067205,0.60842717,0.71741694,0.5944363103953147,0.5951683748169839,0.677891654465593,0.6002928257686676,0.6039897510980966,0.0,0.0,0.0,0.6045021961932651,0.0,0.0,0.0,0.6624084919472913,0.0,0.0,0.0,0.6080893118594436,0.0,0.0,0.0
train_00516,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00516.jpg,1,1,0.0093798162415623,0.9906201362609864,0.9812402725219728,516,train_01150,0.7731542,0.0,0.0,train_00394,12.0,0.0,none,train_01150,1,False,0.7421093,0.7135025,0.1010248901903367,0.1976573938506588,0.8603221083455344,0.8603221083455344,0.0093798637390136,0.0012855813541903,0.8603221083455344,0.8603221083455344,0.0012855813541903,0.0093798637390136,0.7731542,0.7524792,0.74210936,0.72972614,train_01150,0.7731542,1,0.9136163982430454,0.8997071742313324,0.8945827232796486,0.8997071742313324,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0093798162415623,0.0092918348433194,0.1,1.0,0.0455751009059916,0.0304825111224771,0.0,train_01150,1,0.7731542,0.2268458,0.904099560761347,0.904099560761347,0.09663250366032211,0.64946496,0.62649643,0.618889,0.71530277,0.6405563689604685,0.6734992679355783,0.8125915080527086,0.5775988286969254,0.4773792093704246,0.0,0.0,0.0,0.5004392386530014,0.0,0.0,0.0,0.5978038067349927,0.0,0.0,0.0,0.4333089311859444,0.0,0.0,0.0
train_00517,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00517.jpg,0,0,0.999880075454712,0.0001199437174363,0.999760091304779,517,train_01306,0.8126322,0.0,0.0,train_01069,18.0,0.0,none,train_01306,0,False,0.794085,0.76947784,0.4692532942898975,0.568081991215227,0.4912152269399708,0.4912152269399708,0.0001199437174363,6.101089649888447e-05,0.4912152269399708,0.4912152269399708,6.101089649888447e-05,0.0001199437174363,0.81263214,0.8016947,0.79408497,0.7864538,train_01306,0.81263214,0,0.6032210834553441,0.5314787701317716,0.4648609077598828,0.5314787701317716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001199437174363,0.0001199293296659,0.0,1.0,7.195759779955496e-05,0.0,0.0,train_01306,0,0.81263214,0.18736786,0.6720351390922401,0.6720351390922401,0.328696925329429,0.6093717,0.5993269,0.5792691,0.6804652,0.23060029282576866,0.32650073206442165,0.2796486090775988,0.2767203513909224,0.26002928257686675,0.0,0.0,0.0,0.3271595900439238,0.0,0.0,0.0,0.29436310395314785,0.0,0.0,0.0,0.29231332357247436,0.0,0.0,0.0
train_00518,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00518.jpg,0,1,0.0387314148247242,0.9612685441970824,0.922537088394165,518,train_00458,0.8291552,0.0,0.0,train_00724,18.0,0.0,none,train_00458,1,False,0.7859837,0.7792591,0.397510980966325,0.6603221083455344,0.4973645680819911,0.4973645680819911,0.9612685441970824,0.4457400584958202,0.4973645680819911,0.4973645680819911,0.4457400584958202,0.9612685441970824,0.82915527,0.794518,0.7859835,0.7765502,train_00458,0.82915527,1,0.6581259150805271,0.6032210834553441,0.568081991215227,0.6032210834553441,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9612685441970824,0.9240372140627784,1.0,1.0,0.954422328437667,0.9612685441970824,0.0,train_00458,1,0.82915527,0.17084473,0.5556368960468521,0.5556368960468521,0.445095168374817,0.6168571,0.6096058,0.5993413,0.7591354,0.2972181551976574,0.44216691068814057,0.5468521229868228,0.9128843338213762,0.3415812591508052,0.0,0.0,0.0,0.4430453879941435,0.0,0.0,0.0,0.516325036603221,0.0,0.0,0.0,0.7725475841874084,0.0,0.0,0.0
train_00519,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00519.jpg,1,1,0.0023133154027163,0.9976867437362672,0.9953734874725342,519,train_01094,0.82559854,0.0,0.0,train_00316,18.0,0.0,none,train_01094,1,False,0.7877958,0.6650348,0.4150805270863836,0.0607613469985358,0.7266471449487555,0.7266471449487555,0.0023132562637329,0.0006294096974129,0.7266471449487555,0.7266471449487555,0.0006294096974129,0.0023132562637329,0.82559854,0.8018581,0.7877958,0.7750982,train_01094,0.82559854,1,0.5995607613469985,0.5856515373352855,0.5871156661786238,0.5856515373352855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023133154027163,0.0023079641113709,0.0,1.0,0.0013847784668225,0.0,0.0,train_01094,1,0.82559854,0.17440146,0.5794289897510981,0.5794289897510981,0.421303074670571,0.6476493,0.62637705,0.595264,0.6946027,0.6251830161054173,0.671303074670571,0.4838945827232797,0.3718887262079063,0.5640190336749633,0.0,0.0,0.0,0.596303074670571,0.0,0.0,0.0,0.46511713030746704,0.0,0.0,0.0,0.38671303074670565,0.0,0.0,0.0
train_00520,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00520.jpg,1,1,0.0047055687755346,0.9952943921089172,0.9905887842178344,520,train_00446,0.8384448,0.0,0.0,train_00772,16.0,0.0,none,train_00446,1,False,0.8225261,0.7602162,0.7789165446559297,0.4919472913616398,0.3358711566617862,0.3358711566617862,0.0047056078910827,0.0030957186538279,0.3358711566617862,0.3358711566617862,0.0030957186538279,0.0047056078910827,0.8384448,0.8264958,0.8225261,0.8157102,train_00446,0.8384448,1,0.349194729136164,0.2218155197657393,0.1537335285505124,0.2218155197657393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047055687755346,0.0046834262139724,0.0,1.0,0.0028100557283834,0.0,0.0,train_00446,1,0.8384448,0.16155517,0.4747437774524158,0.4747437774524158,0.5259882869692533,0.66731536,0.6564222,0.6347297,0.76682734,0.7994143484626647,0.9370424597364568,0.9392386530014641,0.945095168374817,0.7173865300146413,0.0,0.0,0.0,0.8137262079062958,0.0,0.0,0.0,0.8152635431918008,0.0,0.0,0.0,0.8193631039531478,0.0,0.0,0.0
train_00521,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/data/RS18B/train/train_00521.jpg,0,0,0.9982036352157592,0.0017963260179385,0.9964073300361632,521,train_00933,0.96227837,0.0,0.0,train_00933,16.0,0.0,none,train_00933,0,False,0.7969694,0.76908743,0.5080527086383602,0.5651537335285505,0.4691068814055636,0.4691068814055636,0.0017963260179385,0.0009502309463788,0.4691068814055636,0.4691068814055636,0.0009502309463788,0.0017963260179385,0.96227825,0.82161885,0.7969693,0.7775681,train_00933,0.96227825,0,0.3945827232796486,0.4926793557833089,0.5592972181551976,0.4926793557833089,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0017963260179385,0.0017930992146735,0.1,1.0,0.0410758595288041,0.0133906654602134,0.0,train_00933,0,0.96227825,0.037721753,0.13726207906295754,0.13726207906295754,0.8634699853587116,0.68666303,0.6072324,0.58101416,0.6871664,0.904099560761347,0.40922401171303074,0.2972181551976574,0.3191800878477306,0.8919106881405563,0.0,0.0,0.0,0.545497803806735,0.0,0.0,0.0,0.46709370424597363,0.0,0.0,0.0,0.4824670571010249,0.0,0.0,0.0
